,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,0,0,A.Simons o3.5 3pt M,JoeDellera,-140,0.25,0.428571429,1.6,Portland Trail Blazers,A.Simons,Denver Nuggets,1,0.178571429
1,1,1,D.McDermott o1.5 3pt M,JoeDellera,-139,0.29,0.498633094,1.6,San Antonio Spurs,D.McDermott,Houston Rockets,1,0.208633094
2,2,2,D.Lillard o6.5 Ast,JoeDellera,-137,0.36,0.622773723,1.6,Portland Trail Blazers,D.Lillard,Denver Nuggets,1,0.262773723
3,3,3,D.Lillard o6.5 Ast,PropBomb,-133,1,1.751879699,11.6,Portland Trail Blazers,D.Lillard,Denver Nuggets,1,0.751879699
4,4,4,N.Jokic u11.5 Rebs,GreenDotDaily,-130,0.77,1.362307692,0.7,Denver Nuggets,N.Jokic,Portland Trail Blazers,0,0.592307692
5,5,5,T.Herro u5.5 Ast,SBK5065,-129,0.39,0.692325581,-4.8,Miami Heat,T.Herro,Los Angeles Clippers,1,0.302325581
6,6,6,N.Jokic u11.5 Rebs,JoeDellera,-125,0.8,1.44,1.6,Denver Nuggets,N.Jokic,Portland Trail Blazers,0,0.64
7,7,7,Z.Collins u22.5 Pts+Rebs+Ast,SBK5065,-121,0.5,0.91322314,-4.8,San Antonio Spurs,Z.Collins,Houston Rockets,1,0.41322314
8,8,8,Z.Collins u22.5 Pts+Rebs+Ast,PropBetGuy,-120,1,1.833333333,-9.6,San Antonio Spurs,Z.Collins,Houston Rockets,1,0.833333333
9,9,9,J.Wall o13.5 Pts,PropBomb,-106,1.06,2.06,11.6,Los Angeles Clippers,J.Wall,Miami Heat,0,1
10,10,10,J.Smith o2.5 3pt M,JoeDellera,111,0.56,1.1816,1.6,Houston Rockets,J.Smith,San Antonio Spurs,0,0.6216
11,11,11,J.Hart o7.5 Rebs,PropBetGuy,120,1,2.2,-9.6,Portland Trail Blazers,J.Hart,Denver Nuggets,1,1.2
