,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,0,J.Suggs o4.5 Ast,SBK5065,-130,0.65,1.15,0,Orlando Magic,J.Suggs,Cleveland Cavaliers,1.0,0.4999999999999999
1,1,J.Suggs o4.5 Ast,JoeDellera,-130,0.6,1.0615384615384615,0,Orlando Magic,J.Suggs,Cleveland Cavaliers,1.0,0.46153846153846156
2,2,J.Suggs o4.5 Ast,PropBomb,-130,1.3,2.3,0,Orlando Magic,J.Suggs,Cleveland Cavaliers,1.0,0.9999999999999998
3,3,L.Stevens o19.5 Pts,SBK5065,550,0.1,0.65,0,Cleveland Cavaliers,L.Stevens,Orlando Magic,0.0,0.55
4,4,L.Stevens o12.5 Pts,SBK5065,-120,0.5,0.9166666666666669,0,Cleveland Cavaliers,L.Stevens,Orlando Magic,0.0,0.41666666666666685
5,5,C.Osman o17.5 Pts,PropBomb,-110,1.0,1.9090909090909087,0,Cleveland Cavaliers,C.Osman,Orlando Magic,0.0,0.9090909090909087
6,6,D.Wade o1.5 3pt M,SBK5065,-135,0.68,1.1837037037037037,0,Cleveland Cavaliers,D.Wade,Orlando Magic,0.0,0.5037037037037037
7,8,C.Okeke o1.5 3pt M,PropBomb,-135,1.35,2.35,0,Orlando Magic,C.Okeke,Cleveland Cavaliers,1.0,1.0
8,16,G.Vincent o1.5 3pt M,SBK5065,-125,0.63,1.134,0,Miami Heat,G.Vincent,Philadelphia 76ers,0.0,0.5039999999999999
9,17,G.Vincent o2.5 3pt M,SBK5065,280,0.18,0.6839999999999999,0,Miami Heat,G.Vincent,Philadelphia 76ers,0.0,0.504
10,18,J.Embiid u31.5 Pts,PropBomb,-120,1.0,1.8333333333333333,0,Philadelphia 76ers,J.Embiid,Miami Heat,1.0,0.8333333333333333
11,21,K.Knox o15.5 Pts,PropBomb,-105,1.0,1.9523809523809523,0,Portland Trail Blazers,K.Knox,San Antonio Spurs,0.0,0.9523809523809523
12,22,S.Harrison o3.5 Ast,SBK5065,115,0.58,1.247,0,Portland Trail Blazers,S.Harrison,San Antonio Spurs,0.0,0.6670000000000001
13,23,S.Mays o24.5 Pts+Ast,SBK5065,115,0.5,1.075,0,Portland Trail Blazers,S.Mays,San Antonio Spurs,0.0,0.575
14,24,S.Mays o21.5 Pts+Ast,PropBetGuy,-111,1.11,2.1100000000000003,0,Portland Trail Blazers,S.Mays,San Antonio Spurs,0.0,1.0000000000000002
15,25,Z.Collins o24.5 Pts+Rebs,PropBomb,-117,1.0,1.8547008547008548,0,San Antonio Spurs,Z.Collins,Portland Trail Blazers,1.0,0.8547008547008548
16,26,O.Agbaji o15.5 Pts,SBK5065,-135,0.68,1.1837037037037037,0,Utah Jazz,O.Agbaji,Oklahoma City Thunder,1.0,0.5037037037037037
17,27,S.Gilgeous-Alexander o32.5 Pts,JoeDellera,-113,0.75,1.413716814159292,0,Oklahoma City Thunder,S.Gilgeous-Alexander,Utah Jazz,0.0,0.663716814159292
18,28,P.Watson o4.5 Rebs,SBK5065,105,0.53,1.0865,0,Denver Nuggets,P.Watson,Phoenix Suns,0.0,0.5565
19,29,C.Braun o10.5 Pts,PropBetGuy,-123,1.5,2.7195121951219514,0,Denver Nuggets,C.Braun,Phoenix Suns,0.0,1.2195121951219514
