,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,0,0,J.Embiid o1.5 3pt M,SBK5065,144,0.5,1.22,4.7112,Philadelphia 76ers,J.Embiid,Milwaukee Bucks,1,0.72
1,1,1,J.Harden u9.5 Ast,SBK5065,-105,0.53,1.0347619047619048,4.7112,Philadelphia 76ers,J.Harden,Milwaukee Bucks,1,0.5047619047619047
2,2,2,G.Antetokounmpo o11.5 Rebs,SBK5065,-108,0.54,1.04,4.7112,Milwaukee Bucks,G.Antetokounmpo,Philadelphia 76ers,0,0.5
3,3,3,J.Embiid o26.5 Pts,SBK5065,-105,0.53,1.0347619047619048,4.7112,Philadelphia 76ers,J.Embiid,Milwaukee Bucks,1,0.5047619047619047
4,4,4,T.Harris o1.5 3pt M,JoeDellera,-139,0.25,0.4298561151079136,6.8242,Philadelphia 76ers,T.Harris,Milwaukee Bucks,1,0.1798561151079136
5,5,5,G.Allen o19.5 Pts,JoeDellera,1450,0.1,1.55,6.8242,Milwaukee Bucks,G.Allen,Philadelphia 76ers,0,1.45
6,6,6,G.Allen o9.5 Pts,JoeDellera,-110,1.0,1.9090909090909087,6.8242,Milwaukee Bucks,G.Allen,Philadelphia 76ers,0,0.9090909090909087
7,7,7,G.Allen o14.5 Pts,JoeDellera,390,0.3,1.47,6.8242,Milwaukee Bucks,G.Allen,Philadelphia 76ers,0,1.17
8,8,8,G.Antetokounmpo o5.5 Ast,JoeDellera,-150,0.25,0.4166666666666666,6.8242,Milwaukee Bucks,G.Antetokounmpo,Philadelphia 76ers,0,0.16666666666666657
9,9,9,G.Allen o10.5 Pts,cowhitchurch,-114,0.57,1.0699999999999998,0.4534,Milwaukee Bucks,G.Allen,Philadelphia 76ers,0,0.4999999999999999
10,10,10,L.James o5.5 Ast,SBK5065,-145,0.73,1.233448275862069,4.7112,Los Angeles Lakers,L.James,Los Angeles Clippers,1,0.5034482758620691
11,11,11,M.Morris u12.5 Pts,SBK5065,-105,0.53,1.0347619047619048,4.7112,Los Angeles Clippers,M.Morris,Los Angeles Lakers,0,0.5047619047619047
12,12,12,P.George u7.5 Rebs,SBK5065,-130,0.65,1.15,4.7112,Los Angeles Clippers,P.George,Los Angeles Lakers,0,0.4999999999999999
13,13,13,R.Jackson u21.5 Pts+Rebs+Ast,PropBetGuy,-123,1.23,2.23,0.0,Los Angeles Clippers,R.Jackson,Los Angeles Lakers,0,1.0
14,14,14,L.James u29.5 Pts,ChicagoFlow,-120,1.2,2.2,0.0,Los Angeles Lakers,L.James,Los Angeles Clippers,1,1.0000000000000002
15,15,15,K.Leonard o3.5 Ast,JoeDellera,-140,0.25,0.4285714285714286,6.8242,Los Angeles Clippers,K.Leonard,Los Angeles Lakers,0,0.1785714285714286
16,16,16,P.George o4.5 Ast,JoeDellera,110,0.25,0.525,6.8242,Los Angeles Clippers,P.George,Los Angeles Lakers,0,0.275
17,17,17,K.Leonard o17.5 Pts,JoeMetz,-105,1.05,2.05,0.0,Los Angeles Clippers,K.Leonard,Los Angeles Lakers,0,0.9999999999999998
18,18,18,P.George o2.5 3pt M,GDAWG5000,-120,1.2,2.2,0.0,Los Angeles Clippers,P.George,Los Angeles Lakers,0,1.0000000000000002
19,19,19,G.Allen o13.5 Pts,PropBetGuy,3881,0.1,3.981,0.0,Milwaukee Bucks,G.Allen,Philadelphia 76ers,0,3.881
20,20,20,G.Antetokounmpo o30.5 Pts,thepromoguy123_,-110,1.0,1.9090909090909087,0.2,Milwaukee Bucks,G.Antetokounmpo,Philadelphia 76ers,0,0.9090909090909087
