Play,Expert,Team_x,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value,Team_y
D.Bane o6.5 Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Golden State Warriors,0.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.Bane,Y,8.0,Memphis Grizzlies
J.Allen o14.5 Pts+Ast,Rotowire Sleeper,Cleveland Cavaliers,Chicago Bulls,1.0,0.6923076923076923,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Allen,Y,27.0,Cleveland Cavaliers
B.Hield o14.5 Pts+Ast,ThePropfessor_,Golden State Warriors,Memphis Grizzlies,1.0,0.6363636363636364,1,0.4,0,0.6,1,-117.0,1.17,2.17,1.0,B.Hield,Y,20.0,Golden State Warriors
B.Hield o14.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,B.Hield,Y,22.0,Golden State Warriors
D.Vassell o17.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Los Angeles Lakers,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,D.Vassell,N,15.0,San Antonio Spurs
D.Sabonis o31.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Minnesota Timberwolves,1.0,0.6666666666666666,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,D.Sabonis,Y,35.0,Sacramento Kings
D.Bane o19.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Golden State Warriors,0.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.Bane,Y,24.0,Memphis Grizzlies
T.Harris u16.5 Pts,gneiffer07,Detroit Pistons,Toronto Raptors,0.0,0.6923076923076923,1,0.6,1,0.6,1,-109.0,1.09,2.0900000000000003,1.0000000000000002,T.Harris,Y,11.0,Detroit Pistons
B.Hield o12.5 Pts,MJCLocks,Golden State Warriors,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.7,1,-102.0,1.02,2.02,1.0,B.Hield,Y,18.0,Golden State Warriors
A.Davis o26.5 Pts,gneiffer07,Los Angeles Lakers,San Antonio Spurs,0.0,0.7,1,0.6,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,A.Davis,Y,40.0,Los Angeles Lakers
J.Poole o21.5 Pts,the_degenerates,Washington Wizards,Atlanta Hawks,0.0,0.6,1,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Poole,Y,22.0,Washington Wizards
B.Hield o13.5 Pts,sandyplashkes,Golden State Warriors,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.7,1,-112.0,1.12,2.12,1.0,B.Hield,Y,18.0,Golden State Warriors
O.Toppin u4.5 Rebs,allanlemdfs,Indiana Pacers,Miami Heat,1.0,0.7,1,0.6,1,0.7,1,-135.0,0.34,0.5918518518518519,0.2518518518518518,O.Toppin,Y,3.0,Indiana Pacers
A.Edwards o3.5 3pt M,Mjaybrxd,Minnesota Timberwolves,Sacramento Kings,0.0,0.8333333333333334,1,0.8,1,0.8,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,A.Edwards,Y,6.0,Minnesota Timberwolves
A.Edwards o38.5 Pts+Rebs+Ast,Mjaybrxd,Minnesota Timberwolves,Sacramento Kings,0.0,0.3333333333333333,0,0.4,0,0.3,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,A.Edwards,Y,43.0,Minnesota Timberwolves
J.Embiid u36.5 Pts+Rebs+Ast,allanlemdfs,Philadelphia 76ers,Orlando Magic,0.0,1.0,1,1.0,1,1.0,1,-120.0,1.2,2.2,1.0000000000000002,J.Embiid,Y,30.0,Philadelphia 76ers
D.Booker u39.5 Pts+Rebs+Ast,allanlemdfs,Phoenix Suns,Oklahoma City Thunder,0.0,0.8333333333333334,1,1.0,1,0.8,1,-115.0,0.29,0.5421739130434782,0.2521739130434782,D.Booker,Y,20.0,Phoenix Suns
