Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
J.Tatum o15.5 Rebs+Ast,ActionIsland,105,0.5,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.025,0.5249999999999999,0.3258426966292135,0,0.8,1,0.8,1,Y
J.Holiday o10.5 Rebs+Ast,charliedisturco,-104,0.52,J.Holiday,Boston Celtics,Dallas Mavericks,1,1.02,0.5,0.4642857142857143,0,1.0,1,0.7,1,Y
J.Tatum o14.5 Rebs+Ast,GDAWG5000,-128,0.64,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.14,0.5000000000000001,0.4157303370786517,0,0.8,1,0.8,1,Y
J.Tatum o14.5 Rebs+Ast,JoeDellera,-128,1.28,J.Tatum,Boston Celtics,Dallas Mavericks,1,2.28,1.0000000000000002,0.4157303370786517,0,0.8,1,0.8,1,Y
J.Brown u3.5 Ast,ActionIsland,-131,0.5,J.Brown,Boston Celtics,Dallas Mavericks,1,0.8816793893129771,0.381679389312977,0.5882352941176471,1,0.8,1,0.8,1,N
L.Doncic u8.5 Ast,cowhitchurch,-148,0.74,L.Doncic,Dallas Mavericks,Boston Celtics,0,1.24,0.5,0.3522727272727273,0,0.6,1,0.5,0,N
L.Doncic o31.5 Pts,ActionIsland,-125,0.5,L.Doncic,Dallas Mavericks,Boston Celtics,0,0.9,0.4,0.5681818181818182,1,0.6,1,0.4,0,Y
J.Tatum o25.5 Pts,VegasRefund,-120,1.2,J.Tatum,Boston Celtics,Dallas Mavericks,1,2.2,1.0000000000000002,0.5393258426966292,1,0.6,1,0.5,0,N
K.Irving o22.5 Pts,cowhitchurch,-110,0.55,K.Irving,Dallas Mavericks,Boston Celtics,0,1.05,0.5,0.631578947368421,1,0.4,0,0.3,0,N
K.Irving o22.5 Pts,VegasRefund,-110,1.1,K.Irving,Dallas Mavericks,Boston Celtics,0,2.1,1.0,0.631578947368421,1,0.4,0,0.3,0,N
J.Holiday o5.5 Rebs,VegasRefund,-122,1.22,J.Holiday,Boston Celtics,Dallas Mavericks,1,2.22,1.0000000000000002,0.5238095238095238,1,0.8,1,0.7,1,Y
A.Horford o5.5 Rebs,kylemurray03,-143,1.43,A.Horford,Boston Celtics,Dallas Mavericks,1,2.43,0.9999999999999998,0.6125,1,0.8,1,0.8,1,Y
J.Holiday o5.5 Rebs,kylemurray03,-130,1.25,J.Holiday,Boston Celtics,Dallas Mavericks,1,2.2115384615384617,0.9615384615384616,0.5238095238095238,1,0.8,1,0.7,1,Y
J.Tatum o9.5 Rebs,charliedisturco,-105,0.53,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.0347619047619048,0.5047619047619047,0.4044943820224719,0,0.8,1,0.8,1,N
D.White o3.5 Rebs,VegasRefund,-130,1.3,D.White,Boston Celtics,Dallas Mavericks,1,2.3,0.9999999999999998,0.6022727272727273,1,0.8,1,0.7,1,Y
J.Tatum o9.5 Rebs,HPBasketball,100,1.0,J.Tatum,Boston Celtics,Dallas Mavericks,1,2.0,1.0,0.4044943820224719,0,0.8,1,0.8,1,N
J.Tatum o9.5 Rebs,cowhitchurch,110,0.5,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.05,0.55,0.4044943820224719,0,0.8,1,0.8,1,N
D.White o2.5 3pt M,cowhitchurch,-162,0.81,D.White,Boston Celtics,Dallas Mavericks,1,1.31,0.5,0.5568181818181818,1,0.6,1,0.6,1,Y
