,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
4,J.Harden o31.5 Pts+Ast,Mjaybrxd,Los Angeles Clippers,Philadelphia 76ers,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,J.Harden
7,J.Harden o31.5 Pts+Ast,kylemurray03,Los Angeles Clippers,Philadelphia 76ers,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Harden
10,L.Ball o31.5 Pts+Ast,JoeDellera,Charlotte Hornets,Detroit Pistons,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,-125.0,1.0,1.8,0.8,L.Ball
31,E.Mobley o17.5 Pts+Ast,Markus_Markets,Cleveland Cavaliers,New Orleans Pelicans,0.0,0.75,1,0.8,1,0.75,1,-125.0,1.0,1.8,0.8,E.Mobley
61,C.Paul o19.5 Pts+Ast,the_degenerates,San Antonio Spurs,Houston Rockets,0.0,0.5714285714285714,1,0.8,1,0.5714285714285714,1,-120.0,1.2,2.2,1.0000000000000002,C.Paul
67,I.Zubac o17.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Philadelphia 76ers,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,100.0,1.5,3.0,1.5,I.Zubac
71,F.Wagner u28.5 Pts+Ast,Rotowire Prizepicks,Orlando Magic,Indiana Pacers,0.0,0.875,1,1.0,1,0.875,1,100.0,1.5,3.0,1.5,F.Wagner
76,C.Cunningham u31.5 Pts+Ast,Rotowire Prizepicks,Detroit Pistons,Charlotte Hornets,0.0,0.75,1,1.0,1,0.75,1,100.0,1.5,3.0,1.5,C.Cunningham
91,S.Gilgeous-Alexander o34.5 Pts+Ast,CeeJPicks,Oklahoma City Thunder,Denver Nuggets,0.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,-115.0,0.75,1.402173913043478,0.652173913043478,S.Gilgeous-Alexander
92,E.Mobley o18.5 Pts+Ast,CeeJPicks,Cleveland Cavaliers,New Orleans Pelicans,0.0,0.625,1,0.6,1,0.625,1,-110.0,0.75,1.431818181818182,0.6818181818181819,E.Mobley
93,C.White u26.5 Pts+Ast,Rotowire Prizepicks,Chicago Bulls,Dallas Mavericks,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100.0,1.5,3.0,1.5,C.White
