,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
3,C.Holmgren o26.5 Pts+Rebs,therocketplays,Oklahoma City Thunder,Denver Nuggets,0.0,0.4285714285714285,0,0.2,0,0.4285714285714285,0,-110.0,1.1,2.1,1.0,C.Holmgren
9,J.Suggs o23.5 Pts+Rebs,JoeDellera,Orlando Magic,Indiana Pacers,0.0,0.5,0,0.6,1,0.5,0,-113.0,1.0,1.8849557522123888,0.8849557522123894,J.Suggs
30,J.Allen o26.5 Pts+Rebs,JoeDellera,Cleveland Cavaliers,New Orleans Pelicans,0.0,0.75,1,0.8,1,0.75,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,J.Allen
41,N.Jokic o39.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Oklahoma City Thunder,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100.0,1.5,3.0,1.5,N.Jokic
44,M.Bridges o21.5 Pts+Rebs,Rotowire Prizepicks,New York Knicks,Atlanta Hawks,0.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,M.Bridges
51,L.Doncic u41.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Chicago Bulls,1.0,0.8571428571428571,1,1.0,1,0.8571428571428571,1,100.0,1.5,3.0,1.5,L.Doncic
83,A.Sengun o27.5 Pts+Rebs,Rotowire Sleeper,Houston Rockets,San Antonio Spurs,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,100.0,1.5,3.0,1.5,A.Sengun
94,P.Williams o13.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Dallas Mavericks,0.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,100.0,1.5,3.0,1.5,P.Williams
101,J.Giddey o20.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Dallas Mavericks,0.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,100.0,1.5,3.0,1.5,J.Giddey
102,C.Martin o14.5 Pts+Rebs,Rotowire Sleeper,Philadelphia 76ers,Los Angeles Clippers,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,C.Martin
106,T.Rozier o18.5 Pts+Rebs,Rotowire Sleeper,Miami Heat,Phoenix Suns,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,T.Rozier
