Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
K.Dunn u3.5 Ast,The_Oddsmaker,-132,1.0,K.Dunn,Utah Jazz,Phoenix Suns,0,1.7575757575757576,0.7575757575757576,1.0,1,1.0,1,1.0,1,Y
T.Harris o22.5 Pts+Rebs+Ast,GDAWG5000,-120,0.6,T.Harris,Philadelphia 76ers,Toronto Raptors,0,1.1,0.5000000000000001,1.0,1,1.0,1,1.0,1,N
J.Embiid u39.5 Pts+Rebs,cowhitchurch,-115,0.58,J.Embiid,Philadelphia 76ers,Toronto Raptors,0,1.0843478260869563,0.5043478260869564,1.0,1,1.0,1,1.0,1,N
Y.Watanabe o6.5 Pts+Rebs,SBK5065,-130,0.77,Y.Watanabe,Phoenix Suns,Utah Jazz,1,1.3623076923076922,0.5923076923076922,0.5,0,0.5,0,0.5,0,Y
T.Harris o14.5 Pts,cowhitchurch,-105,0.5,T.Harris,Philadelphia 76ers,Toronto Raptors,0,0.9761904761904762,0.4761904761904761,1.0,1,1.0,1,1.0,1,Y
T.Harris o14.5 Pts,JoeDellera,-105,0.95,T.Harris,Philadelphia 76ers,Toronto Raptors,0,1.8547619047619048,0.9047619047619048,1.0,1,1.0,1,1.0,1,Y
C.Cunningham o20.5 Pts,kylemurray03,-120,0.83,C.Cunningham,Detroit Pistons,Chicago Bulls,1,1.5216666666666667,0.6916666666666668,0.5,0,0.5,0,0.5,0,Y
J.Brunson o23.5 Pts,the_degenerates,-105,1.05,J.Brunson,New York Knicks,New Orleans Pelicans,0,2.05,0.9999999999999998,0.5,0,0.5,0,0.5,0,N
B.Ingram u25.5 Pts,PropBetGuy,-119,1.19,B.Ingram,New Orleans Pelicans,New York Knicks,1,2.19,1.0,1.0,1,1.0,1,1.0,1,N
D.Schroder o8.5 Rebs+Ast,cowhitchurch,-115,0.5,D.Schroder,Toronto Raptors,Philadelphia 76ers,1,0.934782608695652,0.4347826086956521,1.0,1,1.0,1,1.0,1,Y
A.Thompson o7.5 Rebs,cowhitchurch,110,1.0,A.Thompson,Detroit Pistons,Chicago Bulls,1,2.1,1.1,0.5,0,0.5,0,0.5,0,Y
J.Duren o10.5 Rebs,cowhitchurch,-130,1.0,J.Duren,Detroit Pistons,Chicago Bulls,1,1.7692307692307692,0.7692307692307692,1.0,1,1.0,1,1.0,1,Y
J.Randle o7.5 Rebs,cowhitchurch,-125,0.5,J.Randle,New York Knicks,New Orleans Pelicans,0,0.9,0.4,1.0,1,1.0,1,1.0,1,Y
J.Randle o7.5 Rebs,SBK5065,-125,0.5,J.Randle,New York Knicks,New Orleans Pelicans,0,0.9,0.4,1.0,1,1.0,1,1.0,1,Y
J.Okogie o4.5 Rebs,kylemurray03,-125,1.0,J.Okogie,Phoenix Suns,Utah Jazz,1,1.8,0.8,1.0,1,1.0,1,1.0,1,N
R.Gobert o11.5 Rebs,JoeDellera,105,1.05,R.Gobert,Minnesota Timberwolves,Miami Heat,1,2.1525,1.1024999999999998,1.0,1,1.0,1,1.0,1,Y
