Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
J.Allen o11.5 Rebs,kylemurray03,-121,1.0,J.Allen,Cleveland Cavaliers,San Antonio Spurs,0.0,1.826446280991736,0.8264462809917354,0.3658536585365853,0,0.6,1,0.6,1,Y
A.Drummond u8.5 Rebs,SBK5065,-132,1.0,A.Drummond,Chicago Bulls,Sacramento Kings,1.0,1.7575757575757576,0.7575757575757576,0.6326530612244898,1,0.8,1,0.6,1,Y
A.Drummond u8.5 Rebs,kylemurray03,-130,1.0,A.Drummond,Chicago Bulls,Sacramento Kings,1.0,1.7692307692307692,0.7692307692307692,0.6326530612244898,1,0.8,1,0.6,1,Y
G.Antetokounmpo u13.5 Rebs,JoeDellera,-125,1.0,G.Antetokounmpo,Milwaukee Bucks,Dallas Mavericks,0.0,1.8,0.8,0.7391304347826086,1,0.8,1,0.8,1,Y
G.Antetokounmpo u13.5 Rebs,SBK5065,-125,1.0,G.Antetokounmpo,Milwaukee Bucks,Dallas Mavericks,0.0,1.8,0.8,0.7391304347826086,1,0.8,1,0.8,1,Y
D.DiVincenzo o24.5 Pts+Rebs,GoldBoys,-115,1.15,D.DiVincenzo,New York Knicks,Los Angeles Lakers,1.0,2.1499999999999995,0.9999999999999996,0.1224489795918367,0,0.4,0,0.2,0,Y
J.Kuminga o28.5 Pts+Rebs,the_degenerates,-112,1.12,J.Kuminga,Golden State Warriors,Atlanta Hawks,0.0,2.12,1.0,0.2045454545454545,0,1.0,1,0.8,1,N
J.Kuminga o28.5 Pts+Rebs,PropBetGuy,-105,1.26,J.Kuminga,Golden State Warriors,Atlanta Hawks,0.0,2.46,1.2,0.2045454545454545,0,1.0,1,0.8,1,N
D.Fox u29.5 Pts+Rebs,PropBetGuy,-125,1.25,D.Fox,Sacramento Kings,Chicago Bulls,0.0,2.25,1.0,0.3902439024390244,0,0.6,1,0.5,0,N
T.Maxey u41.5 Pts+Rebs+Ast,JoeDellera,-120,1.0,T.Maxey,Philadelphia 76ers,Brooklyn Nets,1.0,1.8333333333333333,0.8333333333333335,0.7674418604651163,1,0.8,1,0.8,1,Y
K.Middleton o26.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,K.Middleton,Milwaukee Bucks,Dallas Mavericks,0.0,2.2,1.0000000000000002,0.4146341463414634,0,0.8,1,0.6,1,N
D.DiVincenzo o24.5 Pts+Ast,cowhitchurch,-122,0.61,D.DiVincenzo,New York Knicks,Los Angeles Lakers,1.0,1.11,0.5000000000000001,0.0816326530612244,0,0.4,0,0.2,0,Y
D.DiVincenzo o24.5 Pts+Ast,kylemurray03,-125,1.0,D.DiVincenzo,New York Knicks,Los Angeles Lakers,1.0,1.8,0.8,0.0816326530612244,0,0.4,0,0.2,0,Y
A.Davis u26.5 Pts,cowhitchurch,-111,0.56,A.Davis,Los Angeles Lakers,New York Knicks,0.0,1.0645045045045047,0.5045045045045047,0.4893617021276595,0,0.8,1,0.7,1,Y
A.Davis u26.5 Pts,SBK5065,-111,1.0,A.Davis,Los Angeles Lakers,New York Knicks,0.0,1.900900900900901,0.900900900900901,0.4893617021276595,0,0.8,1,0.7,1,Y
A.Davis u26.5 Pts,PropBetGuy,-113,1.13,A.Davis,Los Angeles Lakers,New York Knicks,0.0,2.13,1.0,0.4893617021276595,0,0.8,1,0.7,1,Y
J.Kuminga o21.5 Pts,cowhitchurch,-130,0.65,J.Kuminga,Golden State Warriors,Atlanta Hawks,0.0,1.15,0.4999999999999999,0.2045454545454545,0,1.0,1,0.7,1,N
J.Kuminga o21.5 Pts,JoeDellera,-115,1.0,J.Kuminga,Golden State Warriors,Atlanta Hawks,0.0,1.869565217391304,0.8695652173913042,0.2045454545454545,0,1.0,1,0.7,1,N
