,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Murray o19.5 Pts,VegasRefund,-122,1.22,J.Murray,Denver Nuggets,Minnesota Timberwolves,1,2.22,1.0000000000000002,0.5857142857142857,1,0.2,0,0.5,0
4,J.Murray o5.5 Ast,charliedisturco,-128,0.5,J.Murray,Denver Nuggets,Minnesota Timberwolves,1,0.890625,0.390625,0.5857142857142857,1,0.2,0,0.3,0
6,N.Jokic o29.5 Pts,VegasRefund,-118,1.18,N.Jokic,Denver Nuggets,Minnesota Timberwolves,1,2.1799999999999997,0.9999999999999998,0.36666666666666664,0,0.4,0,0.4,0
7,R.Gobert o23.5 Pts+Rebs+Ast,cowhitchurch,-120,0.6,R.Gobert,Minnesota Timberwolves,Denver Nuggets,0,1.1,0.5000000000000001,0.7764705882352941,1,0.6,1,0.7,1
8,R.Gobert o11.5 Rebs,VegasRefund,-127,1.27,R.Gobert,Minnesota Timberwolves,Denver Nuggets,0,2.27,1.0,0.6470588235294118,1,0.6,1,0.5,0
9,N.Jokic o29.5 Pts,the_degenerates,-113,1.13,N.Jokic,Denver Nuggets,Minnesota Timberwolves,1,2.13,1.0,0.36666666666666664,0,0.4,0,0.4,0
10,M.Conley o16.5 Pts+Ast,the_degenerates,-104,1.04,M.Conley,Minnesota Timberwolves,Denver Nuggets,0,2.04,1.0,0.5411764705882353,1,0.6,1,0.7,1
11,R.Gobert o23.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,R.Gobert,Minnesota Timberwolves,Denver Nuggets,0,1.8695652173913042,0.8695652173913042,0.7764705882352941,1,0.6,1,0.7,1
12,C.Braun o7.5 Pts+Rebs,JoeDellera,-135,1.0,C.Braun,Denver Nuggets,Minnesota Timberwolves,1,1.7407407407407407,0.7407407407407407,0.6451612903225806,1,0.6,1,0.5,0
15,M.Conley o8.5 Rebs+Ast,VegasRefund,-118,1.18,M.Conley,Minnesota Timberwolves,Denver Nuggets,0,2.1799999999999997,0.9999999999999998,0.5294117647058824,1,1.0,1,0.8,1
17,O.Anunoby o3.5 Rebs,JoeDellera,-130,0.5,O.Anunoby,New York Knicks,Indiana Pacers,1,0.8846153846153846,0.3846153846153846,0.7419354838709677,1,1.0,1,0.9,1
18,M.Turner u1.5 3pt M,GDAWG5000,+110,0.5,M.Turner,Indiana Pacers,New York Knicks,0,1.05,0.55,0.5444444444444444,1,0.4,0,0.4,0
20,A.Nesmith o9.5 Pts,charliedisturco,-105,0.48,A.Nesmith,Indiana Pacers,New York Knicks,0,0.937142857142857,0.4571428571428571,0.6,1,0.2,0,0.5,0
23,D.DiVincenzo o17.5 Pts,cowhitchurch,-112,0.5,D.DiVincenzo,New York Knicks,Indiana Pacers,1,0.9464285714285714,0.4464285714285714,0.3548387096774194,0,0.4,0,0.4,0
24,J.Brunson o34.5 Pts,VegasRefund,-112,1.12,J.Brunson,New York Knicks,Indiana Pacers,1,2.12,1.0,0.30337078651685395,0,0.2,0,0.6,1
25,D.DiVincenzo o17.5 Pts,JoeDellera,-110,0.91,D.DiVincenzo,New York Knicks,Indiana Pacers,1,1.7372727272727273,0.8272727272727273,0.3548387096774194,0,0.4,0,0.4,0
