,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0,P.Pritchard o9.5 Pts,SBK5065,330,0.83,P.Pritchard,Boston Celtics,Philadelphia 76ers,1,3.5689999999999995,2.7389999999999994,0.2777777777777778,0,0.6,1,0.3,0
1,1,1,P.Pritchard o6.5 Pts,JoeDellera,100,0.5,P.Pritchard,Boston Celtics,Philadelphia 76ers,1,1.0,0.5,0.3888888888888889,0,0.6,1,0.5,0
4,4,4,P.Pritchard o6.5 Pts,SBK5065,105,0.53,P.Pritchard,Boston Celtics,Philadelphia 76ers,1,1.0865,0.5565,0.3888888888888889,0,0.6,1,0.5,0
5,5,5,J.Holiday u15.5 Pts,SBK5065,-125,0.5,J.Holiday,Boston Celtics,Philadelphia 76ers,1,0.9,0.4,0.8125,1,1.0,1,0.9,1
6,6,6,S.Hauser o8.5 Pts,PropBetGuy,-110,1.0,S.Hauser,Boston Celtics,Philadelphia 76ers,1,1.9090909090909087,0.9090909090909092,0.6666666666666666,1,0.8,1,0.8,1
7,7,9,J.Holiday u15.5 Pts,kylemurray03,-122,0.82,J.Holiday,Boston Celtics,Philadelphia 76ers,1,1.4921311475409835,0.6721311475409836,0.8125,1,1.0,1,0.9,1
11,11,13,J.Brown o2.5 Ast,Noto,-150,1.5,J.Brown,Boston Celtics,Philadelphia 76ers,1,2.5,1.0,0.6470588235294118,1,0.8,1,0.8,1
12,12,14,J.Brown o2.5 Ast,SBK5065,-130,1.0,J.Brown,Boston Celtics,Philadelphia 76ers,1,1.7692307692307692,0.7692307692307692,0.6470588235294118,1,0.8,1,0.8,1
13,13,15,J.Goodwin o12.5 Pts+Rebs+Ast,SBK5065,-113,0.57,J.Goodwin,Phoenix Suns,Denver Nuggets,1,1.074424778761062,0.504424778761062,0.3888888888888889,0,0.6,1,0.4,0
14,14,16,M.Porter o26.5 Pts+Rebs,PropBetGuy,-113,1.0,M.Porter,Denver Nuggets,Phoenix Suns,0,1.8849557522123892,0.8849557522123894,0.5263157894736842,1,0.6,1,0.6,1
15,15,18,N.Jokic o9.5 Ast,kylemurray03,105,1.05,N.Jokic,Denver Nuggets,Phoenix Suns,0,2.1525,1.1024999999999998,0.3888888888888889,0,0.4,0,0.4,0
16,16,19,K.Durant o31.5 Pts,kylemurray03,-113,1.0,K.Durant,Phoenix Suns,Denver Nuggets,1,1.8849557522123892,0.8849557522123894,0.375,0,0.6,1,0.5,0
19,19,22,J.Jackson o26.5 Pts+Rebs,kylemurray03,-111,1.0,J.Jackson,Memphis Grizzlies,Dallas Mavericks,0,1.900900900900901,0.900900900900901,0.47058823529411764,0,0.2,0,0.3,0
20,20,23,D.Lively u22.5 Pts+Rebs+Ast,SBK5065,-120,0.5,D.Lively,Dallas Mavericks,Memphis Grizzlies,1,0.9166666666666669,0.4166666666666667,0.7333333333333333,1,0.8,1,0.8,1
21,21,24,D.Lively u21.5 Pts+Rebs+Ast,SBK5065,-105,0.95,D.Lively,Dallas Mavericks,Memphis Grizzlies,1,1.8547619047619048,0.9047619047619048,0.7333333333333333,1,0.8,1,0.8,1
23,23,26,J.Brunson u35.5 Pts+Rebs+Ast,PropBetGuy,-115,1.0,J.Brunson,New York Knicks,Toronto Raptors,0,1.869565217391304,0.8695652173913042,0.6666666666666666,1,0.6,1,0.6,1
25,25,28,C.Osman o6.5 Pts,SBK5065,-125,0.5,C.Osman,San Antonio Spurs,New Orleans Pelicans,0,0.9,0.4,0.5555555555555556,1,0.6,1,0.4,0
27,27,30,P.Banchero o21.5 Pts,GoldBoys,-106,0.94,P.Banchero,Orlando Magic,Washington Wizards,1,1.8267924528301889,0.8867924528301887,0.5,0,0.8,1,0.6,1
