,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,K.Murray o16.5 Pts,kylemurray03,-110,1.0,K.Murray,Sacramento Kings,Atlanta Hawks,0.0,1.9090909090909092,0.9090909090909092,0.4,0,0.6,1,0.6,1
6,D.Sabonis o7.5 Ast,cowhitchurch,-125,1.25,D.Sabonis,Sacramento Kings,Atlanta Hawks,0.0,2.25,1.0,0.4482758620689655,0,0.8,1,0.6,1
9,D.Sabonis o42.5 Pts+Rebs+Ast,stevietpfl,-112,1.12,D.Sabonis,Sacramento Kings,Atlanta Hawks,0.0,2.12,1.0,0.3448275862068966,0,0.6,1,0.3,0
11,N.Claxton o10.5 Rebs,kylemurray03,-137,0.73,N.Claxton,Brooklyn Nets,Washington Wizards,0.0,1.262846715328467,0.5328467153284671,0.3333333333333333,0,0.4,0,0.4,0
12,D.Sharpe o7.5 Rebs,kylemurray03,-134,0.75,D.Sharpe,Brooklyn Nets,Washington Wizards,0.0,1.3097014925373134,0.5597014925373134,0.41935483870967744,0,0.6,1,0.4,0
13,N.Claxton o2.5 Stl+Blk,cowhitchurch,-140,1.0,N.Claxton,Brooklyn Nets,Washington Wizards,0.0,1.7142857142857144,0.7142857142857144,1.0,1,1.0,1,1.0,1
14,N.Claxton o2.5 Stl+Blk,JoeDellera,-145,0.34,N.Claxton,Brooklyn Nets,Washington Wizards,0.0,0.5744827586206898,0.23448275862068974,1.0,1,1.0,1,1.0,1
15,N.Claxton o2.5 Blk,JoeDellera,+145,0.73,N.Claxton,Brooklyn Nets,Washington Wizards,0.0,1.7885,1.0585,0.5714285714285714,1,0.8,1,0.6,1
17,G.Antetokounmpo u6.5 Ast,SBK5065,-130,0.77,G.Antetokounmpo,Milwaukee Bucks,Cleveland Cavaliers,0.0,1.3623076923076922,0.5923076923076922,0.7,1,0.4,0,0.7,1
21,F.VanVleet o7.5 Ast,kylemurray03,-124,0.81,F.VanVleet,Houston Rockets,Philadelphia 76ers,1.0,1.463225806451613,0.653225806451613,0.5714285714285714,1,0.4,0,0.5,0
23,P.George o30.5 Pts+Rebs,JoeDellera,-120,0.75,P.George,Los Angeles Clippers,Memphis Grizzlies,1.0,1.375,0.625,0.4642857142857143,0,0.0,0,0.2,0
24,P.George o30.5 Pts+Rebs,PropBetGuy,-120,1.8,P.George,Los Angeles Clippers,Memphis Grizzlies,1.0,3.3000000000000003,1.5000000000000002,0.4642857142857143,0,0.0,0,0.2,0
26,F.Wagner u23.5 Pts,gneiffer07,-110,1.1,F.Wagner,Orlando Magic,New York Knicks,1.0,2.1,1.0,0.6333333333333333,1,0.2,0,0.5,0
28,M.Wagner u16.5 Pts+Rebs+Ast,SBK5065,-105,1.05,M.Wagner,Orlando Magic,New York Knicks,1.0,2.05,0.9999999999999998,0.5,0,0.4,0,0.7,1
32,K.Durant o25.5 Pts,kylemurray03,-130,1.0,K.Durant,Phoenix Suns,Charlotte Hornets,1.0,1.7692307692307692,0.7692307692307692,0.8846153846153846,1,0.8,1,0.9,1
33,B.Beal o14.5 Pts,ParlayBanditz,-120,0.5,B.Beal,Phoenix Suns,Charlotte Hornets,1.0,0.9166666666666667,0.41666666666666674,0.5,0,0.6,1,0.5,0
34,M.Branham o11.5 Pts,PropBetGuy,-110,1.1,M.Branham,San Antonio Spurs,Portland Trail Blazers,0.0,2.1,1.0,0.36666666666666664,0,0.8,1,0.7,1
