,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,J.Tatum u8.5 Rebs,SBK5065,-140,1.0,J.Tatum,Boston Celtics,Atlanta Hawks,0.0,1.7142857142857144,0.7142857142857144,0.6060606060606061,1,1.0,1,0.8,1
2,J.Brown o22.5 Pts,the_degenerates,-113,1.13,J.Brown,Boston Celtics,Atlanta Hawks,0.0,2.13,1.0,0.5238095238095238,1,0.8,1,0.8,1
6,K.Porzingis o18.5 Pts,JoeDellera,-115,1.15,K.Porzingis,Boston Celtics,Atlanta Hawks,0.0,2.1499999999999995,0.9999999999999996,0.6122448979591837,1,0.8,1,0.7,1
7,D.White o2.5 3pt M,GDAWG5000,+114,0.5,D.White,Boston Celtics,Atlanta Hawks,0.0,1.0699999999999998,0.5699999999999998,0.5303030303030303,1,0.8,1,0.5,0
8,D.White o13.5 Pts,TheBMatt,-110,1.1,D.White,Boston Celtics,Atlanta Hawks,0.0,2.1,1.0,0.5757575757575758,1,0.8,1,0.5,0
14,K.Irving o24.5 Pts,the_degenerates,-104,1.04,K.Irving,Dallas Mavericks,Utah Jazz,0.0,2.04,1.0,0.5,0,0.4,0,0.3,0
18,J.Harden o14.5 Rebs+Ast,the_degenerates,-115,1.15,J.Harden,Los Angeles Clippers,Indiana Pacers,1.0,2.1499999999999995,0.9999999999999996,0.4444444444444444,0,0.8,1,0.7,1
19,M.Turner o21.5 Pts+Rebs,the_degenerates,-110,1.1,M.Turner,Indiana Pacers,Los Angeles Clippers,0.0,2.1,1.0,0.6231884057971014,1,0.4,0,0.5,0
20,D.Schroder o25.5 Pts+Rebs+Ast,JayMoneyIsMoney23,-105,0.53,D.Schroder,Brooklyn Nets,Toronto Raptors,0.0,1.0347619047619048,0.5047619047619047,0.3,0,0.2,0,0.4,0
21,D.Avdija o16.5 Pts,TheBMatt,-118,1.18,D.Avdija,Washington Wizards,Chicago Bulls,0.0,2.1799999999999997,0.9999999999999998,0.27692307692307694,0,0.6,1,0.4,0
23,J.Green o26.5 Pts,JoeDellera,-105,1.05,J.Green,Houston Rockets,Portland Trail Blazers,1.0,2.05,0.9999999999999998,0.11029411764705882,0,0.4,0,0.3,0
24,K.Johnson o16.5 Pts,GDAWG5000,-105,0.53,K.Johnson,San Antonio Spurs,Phoenix Suns,1.0,1.0347619047619048,0.5047619047619047,0.5,0,0.2,0,0.5,0
25,K.Johnson o16.5 Pts,TheBMatt,-104,1.04,K.Johnson,San Antonio Spurs,Phoenix Suns,1.0,2.04,1.0,0.5,0,0.2,0,0.5,0
26,J.Jackson u30.5 Pts+Rebs+Ast,gneiffer07,-113,1.13,J.Jackson,Memphis Grizzlies,Denver Nuggets,0.0,2.13,1.0,0.5245901639344263,1,0.2,0,0.2,0
