,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
0,T.Hardaway o11.5 Pts,TopShelfAction,Detroit Pistons,Portland Trail Blazers,1.0,0.34375,0,0.2,0,0.4,0,104.0,1.1,2.244,1.144,T.Hardaway
27,K.Oubre o11.5 Pts,TopShelfAction,Philadelphia 76ers,Phoenix Suns,1.0,0.5666666666666667,1,0.2,0,0.6,1,110.0,1.2,2.52,1.32,K.Oubre
39,Z.LaVine u23.5 Pts,gneiffer07,Chicago Bulls,San Antonio Spurs,1.0,0.4666666666666667,0,0.4,0,0.4,0,-106.0,1.06,2.06,1.0,Z.LaVine
42,R.Gobert u19.5 Pts,gneiffer07,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.9705882352941176,1,1.0,1,1.0,1,105.0,0.95,1.9475,0.9974999999999998,R.Gobert
48,O.Toppin o8.5 Pts,Markus_Markets,Indiana Pacers,Brooklyn Nets,0.0,0.5454545454545454,1,0.4,0,0.7,1,-125.0,1.0,1.8,0.8,O.Toppin
74,R.Barrett o17.5 Pts,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.7037037037037037,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,R.Barrett
80,O.Toppin o8.5 Pts,FirefighterBets,Indiana Pacers,Brooklyn Nets,0.0,0.5454545454545454,1,0.4,0,0.7,1,-125.0,1.0,1.8,0.8,O.Toppin
110,M.Monk u19.5 Pts,itsbucketsnba,Sacramento Kings,Miami Heat,1.0,0.6551724137931034,1,0.2,0,0.5,0,-113.0,1.0,1.8849557522123888,0.8849557522123894,M.Monk
111,K.Dunn o4.5 Pts,Rotowire Sleeper,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.7428571428571429,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,K.Dunn
116,M.Conley o6.5 Pts,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.5333333333333333,1,0.2,0,0.4,0,100.0,1.5,3.0,1.5,M.Conley
121,N.Jovic o8.5 Pts,Rotowire Prizepicks,Miami Heat,Sacramento Kings,0.0,0.4583333333333333,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,N.Jovic
125,N.Jovic o8.5 Pts,FirefighterBets,Miami Heat,Sacramento Kings,0.0,0.4583333333333333,0,0.4,0,0.4,0,-125.0,1.0,1.8,0.8,N.Jovic
