,Play,Expert,Team,Name,Correct,Actual Value,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
0,J.Johnson o27.5 Pts+Rebs,Markus_Markets,Atlanta Hawks,J.Johnson,Y,39.0,Dallas Mavericks,1.0,0.6875,1,1.0,1,0.9,1,-122.0,1.0,1.819672131147541,0.819672131147541
1,B.Miller u30.5 Pts+Rebs,kylemurray03,Charlotte Hornets,B.Miller,Y,30.0,Orlando Magic,1.0,0.6666666666666666,1,0.4,0,0.6,1,-110.0,1.1,2.1,1.0
2,J.Holiday o14.5 Pts+Rebs,Rotowire Prizepicks,Boston Celtics,J.Holiday,N,9.0,Los Angeles Clippers,1.0,0.6875,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5
3,J.Johnson o27.5 Pts+Rebs,therocketplays,Atlanta Hawks,J.Johnson,Y,39.0,Dallas Mavericks,1.0,0.6875,1,1.0,1,0.9,1,-113.0,1.13,2.13,1.0
4,K.Irving o30.5 Pts+Rebs,the_degenerates,Dallas Mavericks,K.Irving,Y,39.0,Atlanta Hawks,0.0,0.375,0,0.2,0,0.4,0,-107.0,1.07,2.0700000000000003,1.0000000000000002
5,I.Zubac o26.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,I.Zubac,Y,33.0,Boston Celtics,0.0,0.5555555555555556,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5
6,J.Poeltl o26.5 Pts+Rebs,ThePropfessor_,Toronto Raptors,J.Poeltl,N,19.0,Detroit Pistons,0.0,0.5882352941176471,1,1.0,1,0.6,1,-113.0,1.13,2.13,1.0
7,D.Green o15.5 Pts+Rebs,Rotowire Prizepicks,Golden State Warriors,D.Green,N,12.0,Brooklyn Nets,1.0,0.5,0,0.8,1,0.6,1,100.0,1.5,3.0,1.5
8,D.Gafford o17.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,D.Gafford,Y,19.0,Atlanta Hawks,0.0,0.5882352941176471,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5
9,B.Miller o26.5 Pts+Rebs,Rotowire Prizepicks,Charlotte Hornets,B.Miller,Y,30.0,Orlando Magic,1.0,0.4166666666666667,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5
