,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
15,Z.Williamson o33.5 Pts+Rebs+Ast,FirefighterBets,New Orleans Pelicans,Denver Nuggets,0.0,0.6923076923076923,1,1.0,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,Z.Williamson
19,Z.Risacher o16.5 Pts+Rebs+Ast,CamIsMoney18,Atlanta Hawks,Detroit Pistons,0.0,0.5,0,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,Z.Risacher
34,C.Paul o21.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Memphis Grizzlies,0.0,0.5217391304347826,1,0.4,0,0.5,0,100,1.5,3.0,1.5,C.Paul
36,Z.Risacher o16.5 Pts+Rebs+Ast,FirefighterBets,Atlanta Hawks,Detroit Pistons,0.0,0.5,0,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,Z.Risacher
39,J.Suggs o16.5 Pts+Rebs+Ast,Rotowire Sleeper,Orlando Magic,Golden State Warriors,0.0,0.7142857142857143,1,0.4,0,0.7,1,100,1.5,3.0,1.5,J.Suggs
41,A.Gordon o21.5 Pts+Rebs+Ast,Markus_Markets,Denver Nuggets,New Orleans Pelicans,1.0,0.4642857142857143,0,0.2,0,0.3,0,-106,1.0,1.9433962264150944,0.9433962264150944,A.Gordon
44,P.Siakam o31.5 Pts+Rebs+Ast,gneiffer07,Indiana Pacers,Utah Jazz,0.0,0.5106382978723404,1,0.8,1,0.8,1,-115,1.15,2.1499999999999995,0.9999999999999996,P.Siakam
57,A.Edwards u43.5 Pts+Rebs+Ast,gneiffer07,Minnesota Timberwolves,Sacramento Kings,1.0,0.75,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,A.Edwards
58,K.Kuzma u28.5 Pts+Rebs+Ast,gneiffer07,Washington Wizards,Charlotte Hornets,0.0,0.6774193548387096,1,0.4,0,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,K.Kuzma
66,Z.Risacher o16.5 Pts+Rebs+Ast,Markus_Markets,Atlanta Hawks,Detroit Pistons,0.0,0.5,0,0.6,1,0.7,1,-125,1.0,1.8,0.8,Z.Risacher
67,C.Carrington o10.5 Pts+Rebs+Ast,the_degenerates,Washington Wizards,Charlotte Hornets,0.0,0.75,1,0.2,0,0.5,0,-105,1.05,2.05,0.9999999999999998,C.Carrington
71,D.Booker o37.5 Pts+Rebs+Ast,the_degenerates,Phoenix Suns,Portland Trail Blazers,0.0,0.4883720930232558,0,0.8,1,0.8,1,-118,1.18,2.18,0.9999999999999998,D.Booker
76,I.Hartenstein o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.6296296296296297,1,0.8,1,0.5,0,100,1.5,3.0,1.5,I.Hartenstein
141,A.Black o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Orlando Magic,Golden State Warriors,0.0,0.6086956521739131,1,0.4,0,0.7,1,100,1.5,3.0,1.5,A.Black
149,B.Podziemski o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Orlando Magic,1.0,0.6285714285714286,1,1.0,1,0.7,1,100,1.5,3.0,1.5,B.Podziemski
