Play,Expert,Team,Name,Correct,Actual Value,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit
I.Hartenstein o21.5 Pts+Rebs,therocketplays,Oklahoma City Thunder,I.Hartenstein,Y,23.0,Dallas Mavericks,1.0,0.75,1,0.6,1,0.75,1,-135,1.35,2.35,1.0
K.Thompson u16.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,K.Thompson,N,23.0,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5
S.Gilgeous-Alexander u36.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,S.Gilgeous-Alexander,N,47.0,Dallas Mavericks,1.0,0.6521739130434783,1,0.6,1,0.5,0,100,1.5,3.0,1.5
C.Anthony o14.5 Pts+Rebs,Markus_Markets,Orlando Magic,C.Anthony,N,4.0,Milwaukee Bucks,0.0,0.1304347826086956,0,0.2,0,0.2,0,-110,1.0,1.9090909090909087,0.9090909090909092
A.Green o7.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,A.Green,Y,13.0,Orlando Magic,1.0,0.6818181818181818,1,0.8,1,0.9,1,100,1.5,3.0,1.5
A.Black o10.5 Pts+Rebs,Rotowire Prizepicks,Orlando Magic,A.Black,Y,23.0,Milwaukee Bucks,0.0,0.5769230769230769,1,0.4,0,0.4,0,100,1.5,3.0,1.5
A.Black o7.5 Pts,therocketplays,Orlando Magic,A.Black,Y,17.0,Milwaukee Bucks,0.0,0.5384615384615384,1,0.4,0,0.4,0,-113,1.13,2.13,1.0
G.Trent o8.5 Pts,Rotowire Prizepicks,Milwaukee Bucks,G.Trent,N,6.0,Orlando Magic,1.0,0.7142857142857143,1,0.8,1,0.8,1,100,1.5,3.0,1.5
A.Black o7.5 Pts,ThePropfessor_,Orlando Magic,A.Black,Y,17.0,Milwaukee Bucks,0.0,0.5384615384615384,1,0.4,0,0.4,0,-110,1.1,2.1,1.0
G.Antetokounmpo o29.5 Pts,JoeDellera,Milwaukee Bucks,G.Antetokounmpo,Y,37.0,Orlando Magic,1.0,0.6666666666666666,1,0.8,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335
I.Hartenstein o11.5 Rebs,JoeDellera,Oklahoma City Thunder,I.Hartenstein,Y,13.0,Dallas Mavericks,1.0,0.75,1,0.8,1,0.75,1,-115,1.0,1.869565217391304,0.8695652173913042
G.Antetokounmpo o10.5 Rebs,Rotowire Sleeper,Milwaukee Bucks,G.Antetokounmpo,N,7.0,Orlando Magic,1.0,0.7619047619047619,1,0.8,1,0.7,1,100,1.5,3.0,1.5
K.Irving o4.5 Rebs,PvB_Bets,Dallas Mavericks,K.Irving,N,2.0,Oklahoma City Thunder,0.0,0.5909090909090909,1,0.8,1,0.6,1,155,0.25,0.6375,0.3874999999999999
K.Irving o3.5 Rebs,PvB_Bets,Dallas Mavericks,K.Irving,N,2.0,Oklahoma City Thunder,0.0,0.7272727272727273,1,1.0,1,0.8,1,-140,1.0,1.7142857142857144,0.7142857142857144
A.Wiggins o2.5 Rebs,Rotowire Sleeper,Oklahoma City Thunder,A.Wiggins,N,0.0,Dallas Mavericks,1.0,0.7391304347826086,1,1.0,1,0.8,1,100,1.5,3.0,1.5
D.Lillard o3.5 Rebs,Rotowire Sleeper,Milwaukee Bucks,D.Lillard,N,2.0,Orlando Magic,1.0,0.85,1,1.0,1,0.9,1,100,1.5,3.0,1.5
I.Hartenstein o0.5 Stl,MJCLocks,Oklahoma City Thunder,I.Hartenstein,Y,1.0,Dallas Mavericks,1.0,0.625,1,1.0,1,0.625,1,-125,1.25,2.25,1.0
L.Doncic u46.5 Pts+Rebs+Ast,LinesAtLunch,Dallas Mavericks,L.Doncic,Y,32.0,Oklahoma City Thunder,0.0,0.5555555555555556,1,0.4,0,0.6,1,-112,1.12,2.12,1.0
L.Doncic u46.5 Pts+Rebs+Ast,sandyplashkes,Dallas Mavericks,L.Doncic,Y,32.0,Oklahoma City Thunder,0.0,0.5555555555555556,1,0.4,0,0.6,1,-112,1.12,2.12,1.0
I.Hartenstein o26.5 Pts+Rebs+Ast,PvB_Bets,Oklahoma City Thunder,I.Hartenstein,N,26.0,Dallas Mavericks,1.0,0.75,1,0.6,1,0.75,1,-115,1.0,1.869565217391304,0.8695652173913042
K.Irving o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,K.Irving,N,24.0,Oklahoma City Thunder,0.0,0.6363636363636364,1,0.8,1,0.7,1,100,1.5,3.0,1.5
G.Antetokounmpo o5.5 Ast,PvB_Bets,Milwaukee Bucks,G.Antetokounmpo,N,1.0,Orlando Magic,1.0,0.5714285714285714,1,0.4,0,0.6,1,112,1.0,2.12,1.12
K.Thompson o2.5 3pt M,JoeDellera,Dallas Mavericks,K.Thompson,Y,5.0,Oklahoma City Thunder,0.0,0.55,1,0.6,1,0.6,1,-125,1.0,1.8,0.8
