,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,I.Hartenstein o21.5 Pts+Rebs,Markus_Markets,Oklahoma City Thunder,Los Angeles Lakers,0.0,1.0,1,1.0,1,1.0,1,-125,1.0,1.8,0.8,I.Hartenstein,Y,29.0
1,I.Hartenstein o21.5 Pts+Rebs,ThePropfessor_,Oklahoma City Thunder,Los Angeles Lakers,0.0,1.0,1,1.0,1,1.0,1,-120,1.2,2.2,1.0000000000000002,I.Hartenstein,Y,29.0
2,D.Ayton o25.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Sacramento Kings,1.0,0.5,0,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Ayton,Y,35.0
3,I.Hartenstein o21.5 Pts+Rebs,KyleJustBets,Oklahoma City Thunder,Los Angeles Lakers,0.0,1.0,1,1.0,1,1.0,1,-135,0.75,1.3055555555555556,0.5555555555555556,I.Hartenstein,Y,29.0
4,D.Avdija o20.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Sacramento Kings,1.0,0.3157894736842105,0,0.6,1,0.4,0,100,1.5,3.0,1.5,D.Avdija,Y,29.0
5,J.Tatum o35.5 Pts+Rebs,the_degenerates,Boston Celtics,Chicago Bulls,0.0,0.6111111111111112,1,0.2,0,0.5,0,-105,1.05,2.05,0.9999999999999998,J.Tatum,Y,49.0
6,P.Siakam o27.5 Pts+Rebs,the_degenerates,Indiana Pacers,Detroit Pistons,1.0,0.4736842105263157,0,0.6,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,P.Siakam,Y,30.0
7,I.Joe o11.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Los Angeles Lakers,0.0,0.5625,1,0.4,0,0.7,1,100,1.5,3.0,1.5,I.Joe,N,3.0
8,T.Camara u15.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Sacramento Kings,1.0,0.5789473684210527,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Camara,Y,15.0
9,I.Joe o11.5 Pts+Rebs,Rotowire Sleeper,Oklahoma City Thunder,Los Angeles Lakers,0.0,0.5625,1,0.4,0,0.7,1,100,1.5,3.0,1.5,I.Joe,N,3.0
10,D.Ayton o25.5 Pts+Rebs,PlayerPropSavant,Portland Trail Blazers,Sacramento Kings,1.0,0.5,0,0.6,1,0.6,1,-125,1.25,2.25,1.0,D.Ayton,Y,35.0
