Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
T.Herro o25.5 Pts+Rebs,JoeDellera,Miami Heat,Milwaukee Bucks,1.0,0.6428571428571429,1,0.6,1,0.7,1,-115.0,1.0,1.869565217391304,0.8695652173913042,T.Herro
T.Herro o20.5 Pts,MoneylineHacks,Miami Heat,Milwaukee Bucks,1.0,0.5714285714285714,1,0.4,0,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,T.Herro
T.Herro o20.5 Pts,Theotherbabs,Miami Heat,Milwaukee Bucks,1.0,0.5714285714285714,1,0.4,0,0.6,1,-111.0,1.0,1.900900900900901,0.900900900900901,T.Herro
T.Herro o20.5 Pts,RoyalsProps,Miami Heat,Milwaukee Bucks,1.0,0.5714285714285714,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0,T.Herro
Z.LaVine o22.5 Pts,JoeDellera,Chicago Bulls,Washington Wizards,0.0,0.6,1,0.8,1,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,Z.LaVine
C.White o19.5 Pts,RoyalsProps,Chicago Bulls,Washington Wizards,0.0,0.6111111111111112,1,0.4,0,0.6,1,-113.0,2.26,4.26,2.0,C.White
M.Brogdon o14.5 Pts,Markus_Markets,Washington Wizards,Chicago Bulls,1.0,0.5,0,0.5,0,0.5,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,M.Brogdon
K.George u6.5 Ast,Markus_Markets,Washington Wizards,Chicago Bulls,1.0,1.0,1,1.0,1,1.0,1,-115.0,1.0,1.869565217391304,0.8695652173913042,K.George
V.Wembanyama o25.5 Pts,LinesAtLunch,San Antonio Spurs,Utah Jazz,0.0,0.2857142857142857,0,0.6,1,0.3,0,-120.0,1.2,2.2,1.0000000000000002,V.Wembanyama
V.Wembanyama o25.5 Pts,sandyplashkes,San Antonio Spurs,Utah Jazz,0.0,0.2857142857142857,0,0.6,1,0.3,0,-120.0,1.2,2.2,1.0000000000000002,V.Wembanyama
S.Castle o6.5 Ast,therocketplays,San Antonio Spurs,Utah Jazz,0.0,0.0588235294117647,0,0.2,0,0.1,0,750.0,0.25,2.125,1.875,S.Castle
A.Davis o30.5 Pts+Ast,Theotherbabs,Los Angeles Lakers,Phoenix Suns,0.0,0.7333333333333333,1,0.8,1,0.7,1,-124.0,0.66,1.1922580645161291,0.5322580645161291,A.Davis
B.Beal o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Phoenix Suns,Los Angeles Lakers,1.0,0.8888888888888888,1,0.8,1,0.8888888888888888,1,100.0,1.5,3.0,1.5,B.Beal
B.Beal o17.5 Pts+Rebs,Rotowire Sleeper,Phoenix Suns,Los Angeles Lakers,1.0,0.7777777777777778,1,0.8,1,0.7777777777777778,1,100.0,1.5,3.0,1.5,B.Beal
B.Beal o18.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Los Angeles Lakers,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,B.Beal
L.Markkanen u30.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,San Antonio Spurs,1.0,0.6923076923076923,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,L.Markkanen
