Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.Ayton o23.5 Pts+Rebs,CamIsMoney18,Portland Trail Blazers,Chicago Bulls,1.0,0.5333333333333333,1,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,D.Ayton
A.Gordon o13.5 Pts+Rebs,JoeDellera,Denver Nuggets,Orlando Magic,0.0,0.7,1,0.6,1,0.6,1,-113,1.0,1.8849557522123888,0.8849557522123894,A.Gordon
C.Johnson o22.5 Pts+Rebs+Ast,Rotowire Sleeper,Brooklyn Nets,Oklahoma City Thunder,0.0,0.696969696969697,1,0.8,1,0.8,1,100,1.5,3.0,1.5,C.Johnson
W.Carter o20.5 Pts+Rebs,FirefighterBets,Orlando Magic,Denver Nuggets,1.0,0.3333333333333333,0,0.4,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,W.Carter
G.Antetokounmpo o29.5 Pts,FirefighterBets,Milwaukee Bucks,Philadelphia 76ers,1.0,0.6470588235294118,1,0.6,1,0.5,0,-125,1.0,1.8,0.8,G.Antetokounmpo
T.Prince o5.5 Pts,Rotowire Prizepicks,Milwaukee Bucks,Philadelphia 76ers,1.0,0.575,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Prince
J.Champagnie o8.5 Pts,Rotowire Prizepicks_duplicate,San Antonio Spurs,Miami Heat,0.0,0.75,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Champagnie
J.Champagnie o8.5 Pts,Rotowire Prizepicks_duplicate,Washington Wizards,Sacramento Kings,0.0,0.5,0,0.4,0,0.4,0,100,1.5,3.0,1.5,J.Champagnie
G.Trent o7.5 Pts,FirefighterBets,Milwaukee Bucks,Philadelphia 76ers,1.0,0.6857142857142857,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,G.Trent
G.Antetokounmpo o12.5 Rebs,the_degenerates,Milwaukee Bucks,Philadelphia 76ers,1.0,0.4117647058823529,0,0.6,1,0.5,0,100,1.0,2.0,1.0,G.Antetokounmpo
J.Strawther o6.5 Pts,Rotowire Prizepicks,Denver Nuggets,Orlando Magic,0.0,0.5853658536585366,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Strawther
J.Strawther o7.5 Pts,Rotowire Prizepicks,Denver Nuggets,Orlando Magic,0.0,0.5609756097560976,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Strawther
S.Henderson o5.5 Ast,FirefighterBets,Portland Trail Blazers,Chicago Bulls,1.0,0.4117647058823529,0,0.6,1,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,S.Henderson
M.Monk o25.5 Pts+Ast,FirefighterBets,Sacramento Kings,Washington Wizards,1.0,0.4242424242424242,0,1.0,1,0.8,1,-110,1.0,1.9090909090909087,0.9090909090909092,M.Monk
J.Valanciunas o8.5 Pts,Rotowire Prizepicks,Washington Wizards,Sacramento Kings,0.0,0.625,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Valanciunas
J.Murray o19.5 Pts,FirefighterBets,Denver Nuggets,Orlando Magic,0.0,0.5142857142857142,1,0.6,1,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Murray
J.Murray u19.5 Pts,itsbucketsnba,Denver Nuggets,Orlando Magic,0.0,0.4857142857142857,0,0.4,0,0.5,0,-116,1.0,1.862068965517241,0.8620689655172413,J.Murray
K.Middleton u12.5 Pts,itsbucketsnba,Milwaukee Bucks,Philadelphia 76ers,1.0,0.4705882352941176,0,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,K.Middleton
S.Gilgeous-Alexander o45.5 Pts+Rebs+Ast,Rotowire Sleeper,Oklahoma City Thunder,Brooklyn Nets,1.0,0.325,0,0.2,0,0.3,0,100,1.5,3.0,1.5,S.Gilgeous-Alexander
S.Gilgeous-Alexander o39.5 Pts+Rebs,Rotowire Sleeper,Oklahoma City Thunder,Brooklyn Nets,1.0,0.375,0,0.4,0,0.5,0,100,1.5,3.0,1.5,S.Gilgeous-Alexander
J.Strawther o8.5 Pts+Ast,Rotowire Prizepicks,Denver Nuggets,Orlando Magic,0.0,0.5609756097560976,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Strawther
