Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
S.Gilgeous-Alexander u28.5 Pts,sandyplashkes,Oklahoma City Thunder,Denver Nuggets,0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,106.0,1.0,2.06,1.06,S.Gilgeous-Alexander
C.Holmgren o16.5 Pts,kylemurray03,Oklahoma City Thunder,Denver Nuggets,0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-108.0,1.08,2.08,1.0,C.Holmgren
C.Holmgren o26.5 Pts+Rebs,therocketplays,Oklahoma City Thunder,Denver Nuggets,0,0.4285714285714285,0,0.2,0,0.4285714285714285,0,-110.0,1.1,2.1,1.0,C.Holmgren
J.Harden o31.5 Pts+Ast,Mjaybrxd,Los Angeles Clippers,Philadelphia 76ers,1,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,J.Harden
J.Harden o31.5 Pts+Ast,kylemurray03,Los Angeles Clippers,Philadelphia 76ers,1,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Harden
T.Haliburton u17.5 Pts,sandyplashkes,Indiana Pacers,Orlando Magic,1,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-116.0,1.16,2.16,0.9999999999999998,T.Haliburton
J.Suggs o23.5 Pts+Rebs,JoeDellera,Orlando Magic,Indiana Pacers,0,0.5,0,0.6,1,0.5,0,-113.0,1.0,1.8849557522123888,0.8849557522123894,J.Suggs
B.Miller o23.5 Pts+Rebs+Ast,sandyplashkes,Charlotte Hornets,Detroit Pistons,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,-110.0,1.1,2.1,1.0,B.Miller
T.Hardaway u2.5 Rebs,JoeDellera,Detroit Pistons,Charlotte Hornets,0,0.875,1,1.0,1,0.875,1,-168.0,1.68,2.68,1.0000000000000002,T.Hardaway
T.Hardaway u2.5 Rebs,allanlemdfs,Detroit Pistons,Charlotte Hornets,0,0.875,1,1.0,1,0.875,1,-200.0,2.0,3.0,1.0,T.Hardaway
