,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Davis o12.5 Rebs,the_degenerates,-110,1.1,A.Davis,Los Angeles Lakers,Los Angeles Clippers,0.0,2.1,1.0,0.5116279069767442,1,0.6,1,0.4,0
1,D.Russell o19.5 Pts,kylemurray03,-116,1.0,D.Russell,Los Angeles Lakers,Los Angeles Clippers,0.0,1.8620689655172413,0.8620689655172413,0.2682926829268293,0,0.8,1,0.4,0
2,J.Harden o8.5 Ast,GreenDotDaily,-166,1.0,J.Harden,Los Angeles Clippers,Los Angeles Lakers,1.0,1.6024096385542168,0.6024096385542168,0.5277777777777778,1,0.6,1,0.8,1
3,J.Harden o8.5 Ast,JoeDellera,-140,1.0,J.Harden,Los Angeles Clippers,Los Angeles Lakers,1.0,1.7142857142857144,0.7142857142857144,0.5277777777777778,1,0.6,1,0.8,1
4,J.Harden o8.5 Ast,cowhitchurch,-146,0.73,J.Harden,Los Angeles Clippers,Los Angeles Lakers,1.0,1.23,0.5,0.5277777777777778,1,0.6,1,0.8,1
5,J.Sims u5.5 Rebs,kylemurray03,+105,1.0,J.Sims,New York Knicks,Brooklyn Nets,0.0,2.05,1.0499999999999998,0.9473684210526315,1,1.0,1,0.9,1
6,J.Sims u4.5 Pts,JoeDellera,-135,0.75,J.Sims,New York Knicks,Brooklyn Nets,0.0,1.3055555555555556,0.5555555555555556,0.8947368421052632,1,1.0,1,0.8,1
7,J.Sims u4.5 Pts,SBK5065,-135,1.0,J.Sims,New York Knicks,Brooklyn Nets,0.0,1.7407407407407407,0.7407407407407407,0.8947368421052632,1,1.0,1,0.8,1
8,J.Brunson o28.5 Pts,the_degenerates,-105,1.05,J.Brunson,New York Knicks,Brooklyn Nets,0.0,2.05,0.9999999999999998,0.4146341463414634,0,0.8,1,0.7,1
9,J.Hart o16.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,J.Hart,New York Knicks,Brooklyn Nets,0.0,2.1499999999999995,0.9999999999999996,0.47619047619047616,0,0.6,1,0.5,0
10,J.Murray u2.5 3pt M,SBK5065,-130,0.65,J.Murray,Denver Nuggets,Indiana Pacers,0.0,1.15,0.4999999999999999,0.5,0,0.4,0,0.5,0
11,P.Siakam u31.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,P.Siakam,Indiana Pacers,Denver Nuggets,1.0,2.13,1.0,1.0,1,1.0,1,1.0,1
12,C.McCollum o5.5 Ast,kylemurray03,+130,1.0,C.McCollum,New Orleans Pelicans,Utah Jazz,1.0,2.3,1.2999999999999998,0.41379310344827586,0,0.6,1,0.4,0
13,J.Collins o5.5 Rebs,kylemurray03,-125,1.0,J.Collins,Utah Jazz,New Orleans Pelicans,0.0,1.8,0.8,0.65,1,0.8,1,0.6,1
14,S.Fontecchio o13.5 Pts+Rebs+Ast,GreenDotDaily,-115,1.0,S.Fontecchio,Utah Jazz,New Orleans Pelicans,0.0,1.8695652173913042,0.8695652173913042,0.5,0,0.8,1,0.7,1
15,S.Fontecchio o13.5 Pts+Rebs+Ast,JoeDellera,-105,1.0,S.Fontecchio,Utah Jazz,New Orleans Pelicans,0.0,1.9523809523809523,0.9523809523809523,0.5,0,0.8,1,0.7,1
16,J.Grant u25.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,J.Grant,Portland Trail Blazers,Oklahoma City Thunder,0.0,2.13,1.0,0.4594594594594595,0,0.6,1,0.7,1
17,D.Ayton o11.5 Pts,cowhitchurch,-112,0.56,D.Ayton,Portland Trail Blazers,Oklahoma City Thunder,0.0,1.06,0.5,0.5769230769230769,1,0.8,1,0.5,0
18,J.Grant o18.5 Pts,cowhitchurch,-125,0.63,J.Grant,Portland Trail Blazers,Oklahoma City Thunder,0.0,1.1340000000000001,0.5040000000000001,0.5945945945945946,1,0.4,0,0.4,0
