,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,R.Westbrook o8.5 Rebs+Ast,PropBetGuy,+112,1.0,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,1.0,2.12,1.12,0.5441176470588235,1,0.8,1,0.6,1
1,P.Washington o11.5 Pts,MikeRandle,+100,1.0,P.Washington,Dallas Mavericks,Los Angeles Clippers,0.0,2.0,1.0,0.4827586206896552,0,0.6,1,0.7,1
2,P.Washington o5.5 Rebs,HPBasketball,+102,1.0,P.Washington,Dallas Mavericks,Los Angeles Clippers,0.0,2.02,1.02,0.5862068965517241,1,0.6,1,0.7,1
3,R.Westbrook o18.5 Pts+Rebs+Ast,GDAWG5000,-105,0.53,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,1.0,1.0347619047619048,0.5047619047619047,0.5441176470588235,1,0.8,1,0.7,1
4,R.Westbrook o18.5 Pts+Rebs+Ast,JoeDellera,-105,0.5,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,1.0,0.9761904761904762,0.47619047619047616,0.5441176470588235,1,0.8,1,0.7,1
5,R.Westbrook o7.5 Rebs+Ast,JoeDellera,+102,0.5,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,1.0,1.01,0.51,0.6470588235294118,1,0.8,1,0.7,1
6,L.Doncic o32.5 Pts,the_degenerates,-114,1.14,L.Doncic,Dallas Mavericks,Los Angeles Clippers,0.0,2.1399999999999997,0.9999999999999998,0.5857142857142857,1,0.4,0,0.4,0
7,L.Doncic o8.5 Rebs,PropBetGuy,-120,1.44,L.Doncic,Dallas Mavericks,Los Angeles Clippers,0.0,2.64,1.2000000000000002,0.6428571428571429,1,1.0,1,1.0,1
8,P.Beverley o3.5 Ast,GDAWG5000,-105,0.53,P.Beverley,Milwaukee Bucks,Indiana Pacers,1.0,1.0347619047619048,0.5047619047619047,0.3076923076923077,0,0.4,0,0.4,0
9,P.Beverley o3.5 Ast,The_Oddsmaker,-105,1.05,P.Beverley,Milwaukee Bucks,Indiana Pacers,1.0,2.05,0.9999999999999998,0.3076923076923077,0,0.4,0,0.4,0
10,D.Lillard u7.5 Ast,SBK5065,-130,1.0,D.Lillard,Milwaukee Bucks,Indiana Pacers,1.0,1.7692307692307692,0.7692307692307692,0.6301369863013698,1,0.8,1,0.7,1
11,T.Haliburton o24.5 Pts+Rebs,GDAWG5000,-111,0.56,T.Haliburton,Indiana Pacers,Milwaukee Bucks,0.0,1.0645045045045047,0.5045045045045047,0.44285714285714284,0,0.4,0,0.5,0
12,T.Haliburton o24.5 Pts+Rebs,JoeDellera,-111,1.11,T.Haliburton,Indiana Pacers,Milwaukee Bucks,0.0,2.1100000000000003,1.0000000000000002,0.44285714285714284,0,0.4,0,0.5,0
13,T.Haliburton o30.5 Pts+Ast,HPBasketball,-111,1.11,T.Haliburton,Indiana Pacers,Milwaukee Bucks,0.0,2.1100000000000003,1.0000000000000002,0.5142857142857142,1,0.4,0,0.4,0
14,J.Alvarado o7.5 Pts,the_degenerates,-105,1.05,J.Alvarado,New Orleans Pelicans,Oklahoma City Thunder,0.0,2.05,0.9999999999999998,0.46551724137931033,0,0.8,1,0.7,1
15,C.Holmgren o24.5 Pts+Rebs,the_degenerates,-104,1.04,C.Holmgren,Oklahoma City Thunder,New Orleans Pelicans,1.0,2.04,1.0,0.4634146341463415,0,0.4,0,0.4,0
16,J.Valanciunas o22.5 Pts+Rebs+Ast,SportsBookBreakers,+102,1.5,J.Valanciunas,New Orleans Pelicans,Oklahoma City Thunder,0.0,3.0300000000000002,1.5300000000000002,0.5357142857142857,1,0.4,0,0.4,0
17,J.Valanciunas u20.5 Pts+Rebs,HPBasketball,-106,0.25,J.Valanciunas,New Orleans Pelicans,Oklahoma City Thunder,0.0,0.4858490566037736,0.2358490566037736,0.47619047619047616,0,0.6,1,0.7,1
18,B.Ingram o6.5 Ast,JoeDellera,+130,0.5,B.Ingram,New Orleans Pelicans,Oklahoma City Thunder,0.0,1.15,0.6499999999999999,0.2878787878787879,0,0.0,0,0.2,0
19,B.Ingram o5.5 Ast,JoeDellera,-112,0.5,B.Ingram,New Orleans Pelicans,Oklahoma City Thunder,0.0,0.9464285714285714,0.4464285714285714,0.5606060606060606,1,0.4,0,0.4,0
20,D.Wright u2.5 Ast,SBK5065,-135,0.68,D.Wright,Miami Heat,Boston Celtics,0.0,1.1837037037037037,0.5037037037037037,0.5,0,0.6,1,0.5,0
21,C.Martin o1.5 3pt M,GDAWG5000,+145,0.5,C.Martin,Miami Heat,Boston Celtics,0.0,1.225,0.7250000000000001,0.3484848484848485,0,0.4,0,0.2,0
22,C.Martin o1.5 3pt M,TheBMatt,+145,0.5,C.Martin,Miami Heat,Boston Celtics,0.0,1.225,0.7250000000000001,0.3484848484848485,0,0.4,0,0.2,0
