,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,Z.Williamson o33.5 Pts+Rebs+Ast,FirefighterBets,New Orleans Pelicans,Denver Nuggets,0.0,0.6923076923076923,1,1.0,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,Z.Williamson,N,25.0
1,C.Paul o21.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Memphis Grizzlies,0.0,0.5217391304347826,1,0.4,0,0.5,0,100,1.5,3.0,1.5,C.Paul,N,15.0
2,P.Siakam o31.5 Pts+Rebs+Ast,gneiffer07,Indiana Pacers,Utah Jazz,0.0,0.5106382978723404,1,0.8,1,0.8,1,-115,1.15,2.1499999999999995,0.9999999999999996,P.Siakam,Y,32.0
3,A.Edwards u43.5 Pts+Rebs+Ast,gneiffer07,Minnesota Timberwolves,Sacramento Kings,1.0,0.75,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,A.Edwards,Y,31.0
4,K.Kuzma u28.5 Pts+Rebs+Ast,gneiffer07,Washington Wizards,Charlotte Hornets,0.0,0.6774193548387096,1,0.4,0,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,K.Kuzma,Y,28.0
5,C.Carrington o10.5 Pts+Rebs+Ast,the_degenerates,Washington Wizards,Charlotte Hornets,0.0,0.75,1,0.2,0,0.5,0,-105,1.05,2.05,0.9999999999999998,C.Carrington,N,6.0
6,J.Grant o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,1.0,0.6216216216216216,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Grant,Y,23.0
7,I.Hartenstein o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.6296296296296297,1,0.8,1,0.5,0,100,1.5,3.0,1.5,I.Hartenstein,N,21.0
8,J.Grant o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,1.0,0.5945945945945946,1,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Grant,Y,23.0
9,A.Black o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Orlando Magic,Golden State Warriors,0.0,0.6086956521739131,1,0.4,0,0.7,1,100,1.5,3.0,1.5,A.Black,N,2.0
10,B.Podziemski o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Orlando Magic,1.0,0.6285714285714286,1,1.0,1,0.7,1,100,1.5,3.0,1.5,B.Podziemski,Y,15.0
