Play,Expert,Team_x,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value,Team_y
J.Jaquez o15.5 Pts+Rebs+Ast,CamIsMoney18,Miami Heat,Chicago Bulls,0.0,0.5714285714285714,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Jaquez,Y,23.0,Miami Heat
I.Zubac o28.5 Pts+Rebs+Ast,CamIsMoney18,Los Angeles Clippers,Los Angeles Lakers,1.0,0.6170212765957447,1,0.4,0,0.4,0,-125,1.0,1.8,0.8,I.Zubac,N,21.0,Los Angeles Clippers
S.Henderson o20.5 Pts+Rebs+Ast,CamIsMoney18,Portland Trail Blazers,Indiana Pacers,1.0,0.4883720930232558,0,0.8,1,0.7,1,-118,1.0,1.847457627118644,0.847457627118644,S.Henderson,Y,30.0,Portland Trail Blazers
J.Brown o31.5 Pts+Rebs+Ast,Rotowire Sleeper,Boston Celtics,Cleveland Cavaliers,0.0,0.6046511627906976,1,1.0,1,0.8,1,100,1.5,3.0,1.5,J.Brown,N,31.0,Boston Celtics
J.Green o30.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Houston Rockets,Brooklyn Nets,0.0,0.3968253968253968,0,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Green,N,21.0,Houston Rockets
E.Mobley o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,Boston Celtics,1.0,0.6511627906976745,1,0.8,1,0.8,1,100,1.5,3.0,1.5,E.Mobley,N,14.0,Cleveland Cavaliers
D.White o21.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Cleveland Cavaliers,0.0,0.723404255319149,1,0.8,1,0.6,1,100,1.5,3.0,1.5,D.White,Y,27.0,Boston Celtics
S.Merrill u9.5 Pts+Rebs+Ast,PropBomb,Cleveland Cavaliers,Boston Celtics,1.0,0.4390243902439024,0,0.2,0,0.3,0,-110,1.1,2.1,1.0,S.Merrill,N,15.0,Cleveland Cavaliers
J.Grant o19.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Indiana Pacers,1.0,0.6052631578947368,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Grant,Y,23.0,Portland Trail Blazers
P.Siakam o31.5 Pts+Rebs+Ast,Rotowire Sleeper,Indiana Pacers,Portland Trail Blazers,0.0,0.5208333333333334,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Siakam,N,23.0,Indiana Pacers
S.Henderson o20.5 Pts+Rebs+Ast,KyleJustBets,Portland Trail Blazers,Indiana Pacers,1.0,0.4883720930232558,0,0.8,1,0.7,1,-125,1.0,1.8,0.8,S.Henderson,Y,30.0,Portland Trail Blazers
J.Brown o26.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Cleveland Cavaliers,0.0,0.6046511627906976,1,1.0,1,0.7,1,100,1.5,3.0,1.5,J.Brown,N,25.0,Boston Celtics
N.Powell o25.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,Los Angeles Lakers,1.0,0.625,1,0.8,1,0.8,1,100,1.5,3.0,1.5,N.Powell,N,22.0,Los Angeles Clippers
J.Allen o21.5 Pts+Rebs,Rotowire Sleeper,Cleveland Cavaliers,Boston Celtics,1.0,0.5714285714285714,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Allen,Y,35.0,Cleveland Cavaliers
P.Siakam o27.5 Pts+Rebs,Rotowire Prizepicks,Indiana Pacers,Portland Trail Blazers,0.0,0.5208333333333334,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Siakam,N,22.0,Indiana Pacers
A.Nesmith o11.5 Pts+Rebs,Rotowire Prizepicks,Indiana Pacers,Portland Trail Blazers,0.0,0.6153846153846154,1,0.6,1,0.7,1,100,1.5,3.0,1.5,A.Nesmith,N,5.0,Indiana Pacers
