Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
K.Towns o27.5 Pts+Rebs,kylemurray03,-115,1.15,K.Towns,Minnesota Timberwolves,Dallas Mavericks,0,2.1499999999999995,0.9999999999999996,0.5394736842105263,1,0.2,0,0.3,0,Y
A.Edwards u2.5 3pt M,PropBomb,-128,1.28,A.Edwards,Minnesota Timberwolves,Dallas Mavericks,0,2.28,1.0000000000000002,0.5591397849462365,1,0.6,1,0.5,0,Y
K.Anderson o7.5 Pts+Ast,GDAWG5000,-125,0.63,K.Anderson,Minnesota Timberwolves,Dallas Mavericks,0,1.134,0.5040000000000001,0.7282608695652174,1,0.6,1,0.4,0,N
K.Anderson o7.5 Pts+Ast,TheBMatt,-125,1.25,K.Anderson,Minnesota Timberwolves,Dallas Mavericks,0,2.25,1.0,0.7282608695652174,1,0.6,1,0.4,0,N
A.Edwards o12.5 Rebs+Ast,charliedisturco,-124,0.5,A.Edwards,Minnesota Timberwolves,Dallas Mavericks,0,0.9032258064516128,0.4032258064516129,0.3763440860215054,0,0.6,1,0.4,0,Y
A.Edwards o6.5 Rebs,VegasRefund,106,1.0,A.Edwards,Minnesota Timberwolves,Dallas Mavericks,0,2.06,1.06,0.3440860215053763,0,0.6,1,0.4,0,Y
A.Edwards o6.5 Rebs,GDAWG5000,106,0.5,A.Edwards,Minnesota Timberwolves,Dallas Mavericks,0,1.03,0.53,0.3440860215053763,0,0.6,1,0.4,0,Y
A.Edwards o6.5 Rebs,PropBomb,106,1.0,A.Edwards,Minnesota Timberwolves,Dallas Mavericks,0,2.06,1.06,0.3440860215053763,0,0.6,1,0.4,0,Y
L.Doncic o8.5 Rebs,GreenDotDaily,-105,1.0,L.Doncic,Dallas Mavericks,Minnesota Timberwolves,1,1.9523809523809523,0.9523809523809524,0.6352941176470588,1,0.6,1,0.6,1,Y
L.Doncic o8.5 Rebs,cowhitchurch,-134,0.67,L.Doncic,Dallas Mavericks,Minnesota Timberwolves,1,1.17,0.4999999999999999,0.6352941176470588,1,0.6,1,0.6,1,Y
L.Doncic o8.5 Rebs,JoeDellera,-125,1.0,L.Doncic,Dallas Mavericks,Minnesota Timberwolves,1,1.8,0.8,0.6352941176470588,1,0.6,1,0.6,1,Y
D.Gafford o10.5 Pts,kylemurray03,-115,1.15,D.Gafford,Dallas Mavericks,Minnesota Timberwolves,1,2.1499999999999995,0.9999999999999996,0.3863636363636363,0,0.2,0,0.4,0,Y
