Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
H.Barnes o11.5 Pts+Ast,Rotowire Sleeper,San Antonio Spurs,Dallas Mavericks,0.0,0.6153846153846154,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,H.Barnes,N,6.0
K.Irving o26.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,San Antonio Spurs,1.0,0.5454545454545454,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,K.Irving,Y,30.0
N.Queta o12.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Toronto Raptors,1.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,N.Queta,Y,20.0
L.Ball o27.5 Pts,the_degenerates,Charlotte Hornets,Milwaukee Bucks,1.0,0.6363636363636364,1,0.6,1,0.6,1,-122.0,1.22,2.22,1.0000000000000002,L.Ball,N,26.0
J.Poeltl o12.5 Pts,Rotowire Prizepicks,Toronto Raptors,Boston Celtics,0.0,0.6923076923076923,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Poeltl,Y,35.0
A.Reaves u17.5 Pts,itsbucketsnba,Los Angeles Lakers,New Orleans Pelicans,0.0,0.3333333333333333,0,0.0,0,0.3,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,A.Reaves,Y,10.0
P.Pritchard o14.5 Pts,Rotowire Prizepicks,Boston Celtics,Toronto Raptors,1.0,0.7692307692307693,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,P.Pritchard,N,6.0
J.Tatum u8.5 Rebs,kylemurray03,Boston Celtics,Toronto Raptors,1.0,0.6153846153846154,1,0.4,0,0.6,1,-143.0,1.43,2.43,0.9999999999999998,J.Tatum,N,11.0
L.Ball o39.5 Pts+Rebs+Ast,Rotowire Prizepicks,Charlotte Hornets,Milwaukee Bucks,1.0,0.6363636363636364,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,L.Ball,Y,41.0
B.Ingram u40.5 Pts+Rebs+Ast,allanlemdfs,New Orleans Pelicans,Los Angeles Lakers,1.0,0.7692307692307693,1,0.8,1,0.8,1,-120.0,0.6,1.1,0.5000000000000001,B.Ingram,N,44.0
