Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
T.Rozier o16.5 Pts+Rebs+Ast,CamIsMoney18,Miami Heat,San Antonio Spurs,1.0,0.6388888888888888,1,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,T.Rozier,Y,29.0
J.Giddey o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Portland Trail Blazers,0.0,0.5526315789473685,1,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Giddey,N,7.0
K.Oubre o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Philadelphia 76ers,Milwaukee Bucks,0.0,0.4864864864864865,0,0.6,1,0.6,1,100,1.5,3.0,1.5,K.Oubre,Y,28.0
Z.Williams o15.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Oklahoma City Thunder,0.0,0.5,0,0.8,1,0.7,1,100,1.5,3.0,1.5,Z.Williams,N,14.0
D.Russell o21.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Oklahoma City Thunder,0.0,0.8,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Russell,N,20.0
D.Ayton o23.5 Pts+Rebs,CamIsMoney18,Portland Trail Blazers,Chicago Bulls,1.0,0.5333333333333333,1,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,D.Ayton,Y,28.0
A.Gordon o13.5 Pts+Rebs,JoeDellera,Denver Nuggets,Orlando Magic,0.0,0.7,1,0.6,1,0.6,1,-113,1.0,1.8849557522123888,0.8849557522123894,A.Gordon,N,13.0
J.Jaquez o10.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,San Antonio Spurs,1.0,0.7222222222222222,1,1.0,1,0.9,1,100,1.5,3.0,1.5,J.Jaquez,Y,18.0
K.Oubre o19.5 Pts+Rebs,Rotowire Prizepicks,Philadelphia 76ers,Milwaukee Bucks,0.0,0.4864864864864865,0,0.6,1,0.5,0,100,1.5,3.0,1.5,K.Oubre,Y,25.0
L.James o28.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Lakers,Los Angeles Clippers,0.0,0.5277777777777778,1,0.4,0,0.6,1,100,1.5,3.0,1.5,L.James,Y,30.0
I.Zubac o23.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Los Angeles Lakers,1.0,0.7,1,0.4,0,0.5,0,100,1.5,3.0,1.5,I.Zubac,Y,40.0
G.Antetokounmpo o29.5 Pts,FirefighterBets,Milwaukee Bucks,Philadelphia 76ers,1.0,0.6470588235294118,1,0.6,1,0.5,0,-125,1.0,1.8,0.8,G.Antetokounmpo,Y,34.0
T.Prince o5.5 Pts,Rotowire Prizepicks,Milwaukee Bucks,Philadelphia 76ers,1.0,0.575,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Prince,Y,11.0
G.Trent o7.5 Pts,FirefighterBets,Milwaukee Bucks,Philadelphia 76ers,1.0,0.6857142857142857,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,G.Trent,N,6.0
J.Murray u19.5 Pts,itsbucketsnba,Denver Nuggets,Orlando Magic,0.0,0.4857142857142857,0,0.4,0,0.5,0,-116,1.0,1.862068965517241,0.8620689655172413,J.Murray,Y,19.0
K.Middleton u12.5 Pts,itsbucketsnba,Milwaukee Bucks,Philadelphia 76ers,1.0,0.4705882352941176,0,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,K.Middleton,N,13.0
J.Poole o20.5 Pts,Rotowire Prizepicks,Washington Wizards,Sacramento Kings,0.0,0.6363636363636364,1,0.4,0,0.7,1,100,1.5,3.0,1.5,J.Poole,N,11.0
N.Powell o20.5 Pts,Rotowire Prizepicks,Los Angeles Clippers,Los Angeles Lakers,1.0,0.6666666666666666,1,0.8,1,0.6,1,100,1.5,3.0,1.5,N.Powell,Y,22.0
P.Banchero o4.5 Ast,therocketplays,Orlando Magic,Denver Nuggets,1.0,0.3333333333333333,0,0.2,0,0.3333333333333333,0,-110,1.1,2.1,1.0,P.Banchero,Y,5.0
S.Henderson o5.5 Ast,FirefighterBets,Portland Trail Blazers,Chicago Bulls,1.0,0.4117647058823529,0,0.6,1,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,S.Henderson,Y,8.0
T.Maxey u7.5 Ast,JoeDellera,Philadelphia 76ers,Milwaukee Bucks,0.0,0.8181818181818182,1,0.8,1,0.8,1,-140,1.0,1.7142857142857144,0.7142857142857144,T.Maxey,Y,7.0
P.Banchero o11.5 Rebs+Ast,KyleJustBets,Orlando Magic,Denver Nuggets,1.0,0.4444444444444444,0,0.2,0,0.4444444444444444,0,-130,1.0,1.7692307692307692,0.7692307692307692,P.Banchero,Y,12.0
T.Maxey u11.5 Rebs+Ast,allanlemdfs,Philadelphia 76ers,Milwaukee Bucks,0.0,0.8181818181818182,1,0.6,1,0.8,1,-130,0.65,1.15,0.4999999999999999,T.Maxey,N,13.0
J.Poole o25.5 Pts+Ast,Rotowire Prizepicks,Washington Wizards,Sacramento Kings,0.0,0.5454545454545454,1,0.2,0,0.6,1,100,1.5,3.0,1.5,J.Poole,N,14.0
N.Vucevic o21.5 Pts+Ast,Rotowire Prizepicks,Chicago Bulls,Portland Trail Blazers,0.0,0.6097560975609756,1,0.6,1,0.5,0,100,1.5,3.0,1.5,N.Vucevic,Y,24.0
