Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
P.George o4.5 Ast,TopShelfAction,Philadelphia 76ers,Golden State Warriors,0.0,0.4761904761904761,0,0.2,0,0.3,0,124,0.5,1.12,0.6200000000000001,P.George,N,0.0
A.Nembhard o4.5 Ast,TopShelfAction,Indiana Pacers,Miami Heat,0.0,0.4210526315789473,0,0.4,0,0.4,0,115,1.7,3.655,1.955,A.Nembhard,Y,6.0
K.Dunn u4.5 Ast,TopShelfAction,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.8484848484848485,1,0.8,1,0.8,1,-125,1.5,2.7,1.2000000000000002,K.Dunn,N,5.0
J.Williams u5.5 Ast,TopShelfAction_duplicate,Oklahoma City Thunder,Los Angeles Clippers,1.0,0.6216216216216216,1,0.4,0,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,J.Williams,Y,4.0
S.Henderson o4.5 Ast,KyleJustBets,Portland Trail Blazers,Los Angeles Lakers,0.0,0.6,1,0.6,1,0.5,0,-135,1.0,1.7407407407407407,0.7407407407407407,S.Henderson,Y,8.0
S.Curry o10.5 Rebs+Ast,Rotowire Prizepicks_duplicate,Golden State Warriors,Philadelphia 76ers,1.0,0.6538461538461539,1,0.6,1,0.5,0,100,1.5,3.0,1.5,S.Curry,Y,16.0
P.Siakam o20.5 Pts+Ast,Rotowire Sleeper,Indiana Pacers,Miami Heat,0.0,0.7647058823529411,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Siakam,Y,22.0
D.Jones o11.5 Pts+Rebs,Markus_Markets_duplicate,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6129032258064516,1,0.6,1,0.5,0,-105,1.0,1.9523809523809523,0.9523809523809524,D.Jones,Y,12.0
I.Zubac o26.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6060606060606061,1,0.8,1,0.7,1,100,1.5,3.0,1.5,I.Zubac,N,20.0
P.George o22.5 Pts+Rebs,Rotowire Sleeper,Philadelphia 76ers,Golden State Warriors,0.0,0.3809523809523809,0,0.4,0,0.3,0,100,1.5,3.0,1.5,P.George,N,21.0
C.Wallace o8.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Los Angeles Clippers,1.0,0.5806451612903226,1,0.2,0,0.5,0,100,1.5,3.0,1.5,C.Wallace,Y,11.0
G.Trent o8.5 Pts,TopShelfAction,Milwaukee Bucks,Brooklyn Nets,1.0,0.6551724137931034,1,0.8,1,0.6,1,100,0.4,0.8,0.4,G.Trent,Y,10.0
B.Mathurin o15.5 Pts,JoeDellera,Indiana Pacers,Miami Heat,0.0,0.6470588235294118,1,0.6,1,0.4,0,-104,1.0,1.9615384615384617,0.9615384615384616,B.Mathurin,N,12.0
N.Powell o22.5 Pts,FirefighterBets,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6923076923076923,1,0.8,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,N.Powell,N,6.0
N.Reid o10.5 Pts,Rotowire Sleeper,Minnesota Timberwolves,Boston Celtics,1.0,0.59375,1,0.8,1,0.5,0,100,1.5,3.0,1.5,N.Reid,Y,20.0
J.Butler o16.5 Pts,FirefighterBets_duplicate,Miami Heat,Indiana Pacers,1.0,0.6190476190476191,1,0.4,0,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,J.Butler,N,9.0
T.Maxey o24.5 Pts,Mjaybrxd,Philadelphia 76ers,Golden State Warriors,0.0,0.56,1,0.8,1,0.7,1,-110,1.0,1.9090909090909087,0.9090909090909092,T.Maxey,N,14.0
P.Pritchard o14.5 Pts,Markus_Markets,Boston Celtics,Minnesota Timberwolves,0.0,0.6363636363636364,1,0.6,1,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524,P.Pritchard,N,9.0
D.Jones o9.5 Pts,TopShelfAction_duplicate,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.5161290322580645,1,0.6,1,0.5,0,100,0.6,1.2,0.6,D.Jones,N,6.0
G.Yabusele o7.5 Pts,Rotowire Prizepicks,Philadelphia 76ers,Golden State Warriors,0.0,0.6129032258064516,1,1.0,1,0.6,1,100,1.5,3.0,1.5,G.Yabusele,Y,13.0
D.Lillard o3.5 Rebs,PvB_Bets,Milwaukee Bucks,Brooklyn Nets,1.0,0.8333333333333334,1,0.8,1,0.8,1,-145,1.0,1.6896551724137931,0.6896551724137931,D.Lillard,N,3.0
I.Hartenstein o10.5 Rebs,Rotowire Sleeper,Oklahoma City Thunder,Los Angeles Clippers,1.0,0.7058823529411765,1,0.6,1,0.7,1,100,1.5,3.0,1.5,I.Hartenstein,N,9.0
D.Russell o23.5 Pts+Rebs+Ast,LinesAtLunch,Brooklyn Nets,Milwaukee Bucks,0.0,1.0,1,1.0,1,1.0,1,-118,1.18,2.18,0.9999999999999998,D.Russell,Y,26.0
D.Russell o23.5 Pts+Rebs+Ast,sandyplashkes,Brooklyn Nets,Milwaukee Bucks,0.0,1.0,1,1.0,1,1.0,1,-118,1.18,2.18,0.9999999999999998,D.Russell,Y,26.0
C.Thomas o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Milwaukee Bucks,0.0,0.7222222222222222,1,0.8,1,0.8,1,100,1.5,3.0,1.5,C.Thomas,Y,33.0
D.White o23.5 Pts+Rebs+Ast,Rotowire Sleeper,Boston Celtics,Minnesota Timberwolves,0.0,0.71875,1,0.4,0,0.5,0,100,1.5,3.0,1.5,D.White,Y,30.0
D.Ayton o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Los Angeles Lakers,0.0,0.5652173913043478,1,0.4,0,0.5,0,100,1.5,3.0,1.5,D.Ayton,N,13.0
J.Wilson o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Milwaukee Bucks,0.0,0.46875,0,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Wilson,Y,18.0
I.Hartenstein o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Los Angeles Clippers,1.0,0.7058823529411765,1,0.6,1,0.7,1,100,1.5,3.0,1.5,I.Hartenstein,N,26.0
T.Prince o10.5 Pts+Rebs+Ast,PropBomb,Milwaukee Bucks,Brooklyn Nets,1.0,0.5806451612903226,1,0.6,1,0.3,0,-125,1.25,2.25,1.0,T.Prince,Y,13.0
C.Thomas o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Brooklyn Nets,Milwaukee Bucks,0.0,0.7222222222222222,1,0.8,1,0.8,1,100,1.5,3.0,1.5,C.Thomas,Y,33.0
