Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
C.Thomas o21.5 Pts,PropBetGuy,-120,1.2,C.Thomas,Brooklyn Nets,San Antonio Spurs,0,2.2,1.0000000000000002,0.4423076923076923,0,0.6,1,0.5,0,Y
P.Banchero o22.5 Pts,the_degenerates,-105,1.05,P.Banchero,Orlando Magic,Toronto Raptors,1,2.05,0.9999999999999998,0.5384615384615384,1,0.4,0,0.4,0,Y
S.Fontecchio o12.5 Pts,SBK5065,-130,0.5,S.Fontecchio,Detroit Pistons,Miami Heat,1,0.8846153846153846,0.3846153846153846,0.6666666666666666,1,0.6,1,0.6,1,Y
S.Fontecchio o12.5 Pts,GDAWG5000,-125,0.5,S.Fontecchio,Detroit Pistons,Miami Heat,1,0.9,0.4,0.6666666666666666,1,0.6,1,0.6,1,Y
S.Fontecchio o12.5 Pts,TheBMatt,-125,0.8,S.Fontecchio,Detroit Pistons,Miami Heat,1,1.4400000000000002,0.6400000000000001,0.6666666666666666,1,0.6,1,0.6,1,Y
S.Fontecchio o12.5 Pts,PropBetGuy,-125,1.0,S.Fontecchio,Detroit Pistons,Miami Heat,1,1.8,0.8,0.6666666666666666,1,0.6,1,0.6,1,Y
N.Jokic o27.5 Pts,the_degenerates,-105,1.05,N.Jokic,Denver Nuggets,Dallas Mavericks,0,2.05,0.9999999999999998,0.4461538461538462,0,0.6,1,0.5,0,N
M.Wagner o9.5 Pts,TheBMatt,-108,1.08,M.Wagner,Orlando Magic,Toronto Raptors,1,2.08,1.0,0.6307692307692307,1,0.2,0,0.4,0,Y
P.Beverley o10.5 Pts+Rebs+Ast,SBK5065,-110,1.1,P.Beverley,Milwaukee Bucks,Phoenix Suns,1,2.1,1.0,0.3333333333333333,0,0.0,0,0.4,0,N
J.Johnson o3.5 Ast,GDAWG5000,-115,0.57,J.Johnson,Atlanta Hawks,Los Angeles Clippers,0,1.0656521739130431,0.4956521739130434,0.4693877551020408,0,0.6,1,0.6,1,Y
P.Banchero u6.5 Ast,SBK5065,-142,0.71,P.Banchero,Orlando Magic,Toronto Raptors,1,1.21,0.5,0.7076923076923077,1,0.4,0,0.7,1,Y
J.Johnson o3.5 Ast,TheBMatt,-115,0.75,J.Johnson,Atlanta Hawks,Los Angeles Clippers,0,1.402173913043478,0.652173913043478,0.4693877551020408,0,0.6,1,0.6,1,Y
A.Gordon o16.5 Pts+Ast,GDAWG5000,-110,0.55,A.Gordon,Denver Nuggets,Dallas Mavericks,0,1.05,0.5,0.5409836065573771,1,0.6,1,0.7,1,N
A.Gordon o16.5 Pts+Ast,TheBMatt,-110,1.0,A.Gordon,Denver Nuggets,Dallas Mavericks,0,1.9090909090909087,0.9090909090909092,0.5409836065573771,1,0.6,1,0.7,1,N
S.Fontecchio o17.5 Pts+Rebs,JoeDellera,-110,1.0,S.Fontecchio,Detroit Pistons,Miami Heat,1,1.9090909090909087,0.9090909090909092,0.6,1,0.6,1,0.6,1,Y
