Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
P.Williams u21.5 Pts+Rebs+Ast,gneiffer07,-115,1.15,P.Williams,Chicago Bulls,Indiana Pacers,1,2.1499999999999995,0.9999999999999996,0.8125,1,0.8,1,0.6,1,N
P.Williams u21.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,P.Williams,Chicago Bulls,Indiana Pacers,1,2.13,1.0,0.8125,1,0.8,1,0.6,1,N
J.Kuminga o18.5 Pts+Rebs+Ast,gneiffer07,-115,1.15,J.Kuminga,Golden State Warriors,Miami Heat,1,2.1499999999999995,0.9999999999999996,0.4137931034482758,0,0.8,1,0.7,1,N
B.Podziemski o20.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,B.Podziemski,Golden State Warriors,Miami Heat,1,2.1499999999999995,0.9999999999999996,0.4166666666666667,0,0.6,1,0.6,1,N
M.Porter o26.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,M.Porter,Denver Nuggets,Memphis Grizzlies,1,2.2,1.0000000000000002,0.5625,1,0.4,0,0.4,0,N
B.Ingram o34.5 Pts+Rebs+Ast,the_degenerates,-120,1.2,B.Ingram,New Orleans Pelicans,Utah Jazz,1,2.2,1.0000000000000002,0.4285714285714285,0,0.4,0,0.4,0,N
J.Holiday u5.5 Ast,SBK5065,100,0.5,J.Holiday,Boston Celtics,Detroit Pistons,1,1.0,0.5,0.6296296296296297,1,0.4,0,0.7,1,Y
J.Carter u1.5 Rebs,SBK5065,-115,0.58,J.Carter,Chicago Bulls,Indiana Pacers,1,1.0843478260869563,0.5043478260869564,0.90625,1,0.8,1,0.8,1,Y
B.Podziemski o4.5 Rebs,ChrisRaybon,-310,1.0,B.Podziemski,Golden State Warriors,Miami Heat,1,1.3225806451612905,0.3225806451612902,0.6666666666666666,1,1.0,1,1.0,1,N
L.Markkanen o7.5 Rebs,kylemurray03,-120,1.0,L.Markkanen,Utah Jazz,New Orleans Pelicans,0,1.8333333333333333,0.8333333333333335,0.6666666666666666,1,0.8,1,0.7,1,Y
T.Herro o23.5 Pts,the_degenerates,-125,1.25,T.Herro,Miami Heat,Golden State Warriors,0,2.25,1.0,0.5833333333333334,1,0.6,1,0.6,1,Y
K.Towns o21.5 Pts,kylemurray03,-125,1.0,K.Towns,Minnesota Timberwolves,Dallas Mavericks,1,1.8,0.8,0.4642857142857143,0,0.4,0,0.4,0,N
