,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
8,N.Reid o10.5 Pts,RoyalsProps,Minnesota Timberwolves,New York Knicks,1.0,0.56,1,0.0,0,0.2,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,N.Reid
13,J.Randle o19.5 Pts,therocketplays,Minnesota Timberwolves,New York Knicks,1.0,0.64,1,0.4,0,0.5,0,-110.0,1.1,2.1,1.0,J.Randle
15,C.Carrington o9.5 Pts,TopShelfAction,Washington Wizards,Charlotte Hornets,1.0,0.5833333333333334,1,0.6,1,0.5,0,125.0,0.5,1.125,0.625,C.Carrington
23,D.Vassell o14.5 Pts,Markus_Markets,San Antonio Spurs,Atlanta Hawks,1.0,0.6363636363636364,1,0.6,1,0.6,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,D.Vassell
24,D.Vassell o14.5 Pts,therocketplays,San Antonio Spurs,Atlanta Hawks,1.0,0.6363636363636364,1,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,D.Vassell
32,P.Pritchard o14.5 Pts,JoeDellera,Boston Celtics,Chicago Bulls,1.0,0.6923076923076923,1,0.8,1,0.8,1,-115.0,1.0,1.869565217391304,0.8695652173913042,P.Pritchard
33,J.Brown o23.5 Pts,RoyalsProps,Boston Celtics,Chicago Bulls,1.0,0.6190476190476191,1,0.4,0,0.5,0,-104.0,1.04,2.04,1.0,J.Brown
38,D.Sabonis o19.5 Pts,FirefighterBets,Sacramento Kings,Los Angeles Lakers,1.0,0.64,1,0.6,1,0.8,1,-125.0,1.0,1.8,0.8,D.Sabonis
43,J.Suggs u20.5 Pts,sandyplashkes,Orlando Magic,Oklahoma City Thunder,1.0,0.7037037037037037,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0,J.Suggs
48,K.Thompson u16.5 Pts,Mjaybrxd,Dallas Mavericks,Los Angeles Clippers,1.0,0.5909090909090909,1,0.4,0,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,K.Thompson
49,I.Zubac o14.5 Pts,FirefighterBets,Los Angeles Clippers,Dallas Mavericks,0.0,0.5555555555555556,1,0.4,0,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,I.Zubac
63,J.Suggs u19.5 Pts,Mjaybrxd,Orlando Magic,Oklahoma City Thunder,1.0,0.7037037037037037,1,0.4,0,0.6,1,-110.0,0.5,0.9545454545454546,0.4545454545454546,J.Suggs
65,C.White o16.5 Pts,Rotowire Sleeper,Chicago Bulls,Boston Celtics,0.0,0.64,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,C.White
94,T.Jones o10.5 Pts,Rotowire Prizepicks_duplicate,Phoenix Suns,Indiana Pacers,1.0,0.6,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,T.Jones
111,T.Jones u11.5 Pts,itsbucketsnba_duplicate,Phoenix Suns,Indiana Pacers,1.0,0.44,0,0.0,0,0.2,0,-122.0,1.5,2.729508196721312,1.2295081967213113,T.Jones
112,T.Jones u11.5 Pts,itsbucketsnba_duplicate,San Antonio Spurs,Atlanta Hawks,1.0,1.0,1,1.0,1,1.0,1,-122.0,1.5,2.729508196721312,1.2295081967213113,T.Jones
114,M.Bridges u15.5 Pts,itsbucketsnba_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.4615384615384615,0,0.2,0,0.5,0,-125.0,1.5,2.7,1.2000000000000002,M.Bridges
124,D.Ayton o12.5 Pts,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.6470588235294118,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,D.Ayton
