,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,T.Rozier u19.5 Pts,gneiffer07,-110,1.1,T.Rozier,Miami Heat,Cleveland Cavaliers,0,2.1,1.0,0.8571428571428571,1,0.8,1,0.8,1,N
1,1,G.Niang o11.5 Pts,gneiffer07,-110,1.1,G.Niang,Cleveland Cavaliers,Miami Heat,1,2.1,1.0,0.3382352941176471,0,0.8,1,0.6,1,Y
2,2,G.Niang o10.5 Pts,PropBetGuy,-122,1.22,G.Niang,Cleveland Cavaliers,Miami Heat,1,2.22,1.0000000000000002,0.4264705882352941,0,0.8,1,0.6,1,Y
3,5,J.Brown o23.5 Pts,the_degenerates,-120,1.2,J.Brown,Boston Celtics,Milwaukee Bucks,1,2.2,1.0000000000000002,0.4918032786885246,0,1.0,1,0.9,1,N
4,13,K.Oubre o17.5 Pts,GDAWG5000,-105,0.52,K.Oubre,Philadelphia 76ers,Phoenix Suns,0,1.0152380952380953,0.4952380952380952,0.3454545454545454,0,0.8,1,0.8,1,Y
5,14,K.Durant o24.5 Pts,GoldBoys,-105,1.05,K.Durant,Phoenix Suns,Philadelphia 76ers,1,2.05,0.9999999999999998,0.6885245901639344,1,0.4,0,0.5,0,N
6,15,K.Oubre o17.5 Pts,TheBMatt,-105,1.05,K.Oubre,Philadelphia 76ers,Phoenix Suns,0,2.05,0.9999999999999998,0.3454545454545454,0,0.8,1,0.8,1,Y
7,19,D.Sabonis o21.5 Pts,SportsBookBreakers,-115,1.2,D.Sabonis,Sacramento Kings,Toronto Raptors,0,2.243478260869565,1.0434782608695652,0.3880597014925373,0,0.6,1,0.4,0,N
8,24,D.Ayton o19.5 Pts,PropBetGuy,-120,1.2,D.Ayton,Portland Trail Blazers,Los Angeles Clippers,1,2.2,1.0000000000000002,0.3478260869565217,0,1.0,1,0.8,1,N
9,5,T.Haliburton o19.5 Pts,gneiffer07,-115,1.15,T.Haliburton,Indiana Pacers,Detroit Pistons,0,2.1499999999999995,0.9999999999999996,0.4912280701754385,0,0.2,0,0.2,0,Y
10,6,C.Cunningham o22.5 Pts,gneiffer07,-115,1.15,C.Cunningham,Detroit Pistons,Indiana Pacers,1,2.1499999999999995,0.9999999999999996,0.4736842105263157,0,0.2,0,0.4,0,Y
11,7,T.Haliburton o19.5 Pts,PropBomb,-118,1.18,T.Haliburton,Indiana Pacers,Detroit Pistons,0,2.18,0.9999999999999998,0.4912280701754385,0,0.2,0,0.2,0,Y
12,8,C.Cunningham o22.5 Pts,PropBetGuy,-122,1.22,C.Cunningham,Detroit Pistons,Indiana Pacers,1,2.22,1.0000000000000002,0.4736842105263157,0,0.2,0,0.4,0,Y
13,12,C.Holmgren o15.5 Pts,the_degenerates,-120,1.2,C.Holmgren,Oklahoma City Thunder,Utah Jazz,1,2.2,1.0000000000000002,0.582089552238806,1,0.2,0,0.4,0,Y
14,14,C.Holmgren o15.5 Pts,JoeDellera,100,1.0,C.Holmgren,Oklahoma City Thunder,Utah Jazz,1,2.0,1.0,0.582089552238806,1,0.2,0,0.4,0,Y
