,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
0,A.Davis o24.5 Pts,FirefighterBets,Los Angeles Lakers,Indiana Pacers,1.0,0.5476190476190477,1,0.6,1,0.5,0,-125,1.0,1.8,0.8,A.Davis
2,A.Davis o24.5 Pts,rsura_,Los Angeles Lakers,Indiana Pacers,1.0,0.5476190476190477,1,0.6,1,0.5,0,-120,1.2,2.2,1.0000000000000002,A.Davis
3,A.Davis o25.5 Pts,sandyplashkes,Los Angeles Lakers,Indiana Pacers,1.0,0.5238095238095238,1,0.6,1,0.5,0,100,1.0,2.0,1.0,A.Davis
5,O.Toppin o9.5 Pts,GDAWG5000,Indiana Pacers,Los Angeles Lakers,0.0,0.5531914893617021,1,0.6,1,0.5,0,-125,0.63,1.134,0.5040000000000001,O.Toppin
6,O.Toppin o9.5 Pts,TheBMatt,Indiana Pacers,Los Angeles Lakers,0.0,0.5531914893617021,1,0.6,1,0.5,0,-125,1.0,1.8,0.8,O.Toppin
9,J.Brown o21.5 Pts,GDAWG5000,Boston Celtics,New York Knicks,0.0,0.6,1,0.6,1,0.6,1,-125,0.63,1.134,0.5040000000000001,J.Brown
10,J.Brown o21.5 Pts,sandyplashkes,Boston Celtics,New York Knicks,0.0,0.6,1,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,J.Brown
11,J.Brunson o25.5 Pts,CamIsMoney18,New York Knicks,Boston Celtics,1.0,0.48,0,0.6,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Brunson
12,J.Brown o21.5 Pts,TheBMatt,Boston Celtics,New York Knicks,0.0,0.6,1,0.6,1,0.6,1,-113,1.0,1.8849557522123888,0.8849557522123894,J.Brown
24,B.Mathurin o14.5 Pts,TopShelfAction,Indiana Pacers,Los Angeles Lakers,0.0,0.5833333333333334,1,0.4,0,0.5,0,120,0.7,1.54,0.8400000000000001,B.Mathurin
33,P.Siakam o21.5 Pts,JoeDellera,Indiana Pacers,Los Angeles Lakers,0.0,0.44,0,0.6,1,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,P.Siakam
47,D.Gafford u11.5 Pts,TopShelfAction,Dallas Mavericks,Houston Rockets,1.0,0.4693877551020408,0,0.2,0,0.2,0,116,0.7,1.512,0.812,D.Gafford
48,S.Hauser o5.5 Pts,JoeDellera,Boston Celtics,New York Knicks,0.0,0.6511627906976745,1,0.8,1,0.8,1,-125,1.0,1.8,0.8,S.Hauser
52,S.Hauser o5.5 Pts,Rotowire Sleeper,Boston Celtics,New York Knicks,0.0,0.6511627906976745,1,0.8,1,0.8,1,100,1.5,3.0,1.5,S.Hauser
55,S.Hauser o5.5 Pts,GDAWG5000,Boston Celtics,New York Knicks,0.0,0.6511627906976745,1,0.8,1,0.8,1,-125,0.63,1.134,0.5040000000000001,S.Hauser
61,S.Hauser o5.5 Pts,Markus_Markets,Boston Celtics,New York Knicks,0.0,0.6511627906976745,1,0.8,1,0.8,1,-130,1.0,1.7692307692307692,0.7692307692307692,S.Hauser
80,B.Podziemski o10.5 Pts,TopShelfAction,Golden State Warriors,Chicago Bulls,0.0,0.4473684210526316,0,0.6,1,0.5,0,110,0.8,1.6800000000000002,0.8800000000000001,B.Podziemski
98,D.Fox o20.5 Pts,itsbucketsnba,San Antonio Spurs,Orlando Magic,0.0,1.0,1,1.0,1,1.0,1,-125,1.0,1.8,0.8,D.Fox
110,I.Zubac o14.5 Pts,therocketplays,Los Angeles Clippers,Utah Jazz,1.0,0.5510204081632653,1,0.6,1,0.5,0,-118,1.18,2.18,0.9999999999999998,I.Zubac
111,S.Gilgeous-Alexander u33.5 Pts,itsbucketsnba,Oklahoma City Thunder,Memphis Grizzlies,0.0,0.6122448979591837,1,0.4,0,0.4,0,-125,1.0,1.8,0.8,S.Gilgeous-Alexander
125,K.Williams u6.5 Pts,kylemurray03,Oklahoma City Thunder,Memphis Grizzlies,0.0,0.6923076923076923,1,0.8,1,0.9,1,104,1.0,2.04,1.04,K.Williams
