Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
I.Hartenstein o21.5 Pts+Rebs,therocketplays,Oklahoma City Thunder,Dallas Mavericks,1.0,0.75,1,0.6,1,0.75,1,-135,1.35,2.35,1.0,I.Hartenstein
P.Washington o18.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5263157894736842,1,0.4,0,0.6,1,100,1.5,3.0,1.5,P.Washington
S.Gilgeous-Alexander o41.5 Pts+Rebs+Ast,gneiffer07,Oklahoma City Thunder,Dallas Mavericks,1.0,0.4347826086956521,0,0.4,0,0.6,1,-110,1.1,2.1,1.0,S.Gilgeous-Alexander
L.Doncic u46.5 Pts+Rebs+Ast,LinesAtLunch,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5555555555555556,1,0.4,0,0.6,1,-112,1.12,2.12,1.0,L.Doncic
L.Doncic u46.5 Pts+Rebs+Ast,sandyplashkes,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5555555555555556,1,0.4,0,0.6,1,-112,1.12,2.12,1.0,L.Doncic
S.Gilgeous-Alexander o41.5 Pts+Rebs+Ast,Theotherbabs,Oklahoma City Thunder,Dallas Mavericks,1.0,0.4347826086956521,0,0.4,0,0.6,1,100,1.0,2.0,1.0,S.Gilgeous-Alexander
A.Black o7.5 Pts,therocketplays,Orlando Magic,Milwaukee Bucks,0.0,0.5384615384615384,1,0.4,0,0.4,0,-113,1.13,2.13,1.0,A.Black
G.Antetokounmpo o29.5 Pts,JoeDellera,Milwaukee Bucks,Orlando Magic,1.0,0.6666666666666666,1,0.8,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,G.Antetokounmpo
I.Hartenstein o0.5 Stl,MJCLocks,Oklahoma City Thunder,Dallas Mavericks,1.0,0.625,1,1.0,1,0.625,1,-125,1.25,2.25,1.0,I.Hartenstein
I.Hartenstein o26.5 Pts+Rebs+Ast,PvB_Bets,Oklahoma City Thunder,Dallas Mavericks,1.0,0.75,1,0.6,1,0.75,1,-115,1.0,1.869565217391304,0.8695652173913042,I.Hartenstein
G.Antetokounmpo o5.5 Ast,PvB_Bets,Milwaukee Bucks,Orlando Magic,1.0,0.5714285714285714,1,0.4,0,0.6,1,112,1.0,2.12,1.12,G.Antetokounmpo
K.Thompson u16.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,K.Thompson
S.Gilgeous-Alexander u36.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Dallas Mavericks,1.0,0.6521739130434783,1,0.6,1,0.5,0,100,1.5,3.0,1.5,S.Gilgeous-Alexander
S.Gilgeous-Alexander o41.5 Pts+Rebs+Ast,moneylinewixted,Oklahoma City Thunder,Dallas Mavericks,1.0,0.4347826086956521,0,0.4,0,0.6,1,-115,2.3,4.299999999999999,1.9999999999999991,S.Gilgeous-Alexander
P.Washington o8.5 Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,Oklahoma City Thunder,0.0,0.6842105263157895,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Washington
C.Anthony o14.5 Pts+Rebs,Markus_Markets,Orlando Magic,Milwaukee Bucks,0.0,0.1304347826086956,0,0.2,0,0.2,0,-110,1.0,1.9090909090909087,0.9090909090909092,C.Anthony
P.Washington o1.5 Stl+Blk,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.7368421052631579,1,0.8,1,0.9,1,100,1.5,3.0,1.5,P.Washington
A.Green o7.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,Orlando Magic,1.0,0.6818181818181818,1,0.8,1,0.9,1,100,1.5,3.0,1.5,A.Green
G.Trent o8.5 Pts,Rotowire Prizepicks,Milwaukee Bucks,Orlando Magic,1.0,0.7142857142857143,1,0.8,1,0.8,1,100,1.5,3.0,1.5,G.Trent
A.Black o10.5 Pts+Rebs,Rotowire Prizepicks,Orlando Magic,Milwaukee Bucks,0.0,0.5769230769230769,1,0.4,0,0.4,0,100,1.5,3.0,1.5,A.Black
A.Black o7.5 Pts,ThePropfessor_,Orlando Magic,Milwaukee Bucks,0.0,0.5384615384615384,1,0.4,0,0.4,0,-110,1.1,2.1,1.0,A.Black
K.Irving o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.6363636363636364,1,0.8,1,0.7,1,100,1.5,3.0,1.5,K.Irving
