,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
10,B.Miller u34.5 Pts+Rebs+Ast,allanlemdfs,Charlotte Hornets,Orlando Magic,1.0,0.6666666666666666,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0,B.Miller
17,D.DeRozan o27.5 Pts+Rebs+Ast,Theotherbabs,Sacramento Kings,Oklahoma City Thunder,1.0,0.7142857142857143,1,0.6,1,0.7,1,120.0,1.0,2.2,1.2000000000000002,D.DeRozan
19,D.Sabonis o36.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Oklahoma City Thunder,1.0,0.7333333333333333,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,D.Sabonis
20,S.Barnes o31.5 Pts+Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,Detroit Pistons,0.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,S.Barnes
21,J.Holiday o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Los Angeles Clippers,1.0,0.6875,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Holiday
43,N.Jokic o49.5 Pts+Rebs+Ast,the_degenerates,Denver Nuggets,New York Knicks,1.0,0.8333333333333334,1,1.0,1,0.9,1,-125.0,1.25,2.25,1.0,N.Jokic
51,A.Black o17.5 Pts+Rebs+Ast,Mjaybrxd,Orlando Magic,Charlotte Hornets,0.0,0.3888888888888889,0,0.4,0,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,A.Black
52,A.Black o17.5 Pts+Rebs+Ast,RoyalsProps,Orlando Magic,Charlotte Hornets,0.0,0.3888888888888889,0,0.4,0,0.5,0,-115.0,0.58,1.0843478260869563,0.5043478260869564,A.Black
70,C.Thomas o29.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Golden State Warriors,0.0,0.5625,1,0.4,0,0.4,0,100.0,1.5,3.0,1.5,C.Thomas
71,D.Schroder o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Golden State Warriors,0.0,0.5625,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,D.Schroder
