,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
10,G.Dick o16.5 Pts+Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,New York Knicks,0.0,0.7333333333333333,1,0.6,1,0.8,1,100,1.5,3.0,1.5,G.Dick
45,R.Barrett o30.5 Pts+Rebs+Ast,FirefighterBets,Toronto Raptors,New York Knicks,0.0,0.6428571428571429,1,0.8,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,R.Barrett
49,R.Barrett o30.5 Pts+Rebs+Ast,TopShelfAction,Toronto Raptors,New York Knicks,0.0,0.6428571428571429,1,0.8,1,0.7,1,-105,1.0,1.9523809523809523,0.9523809523809524,R.Barrett
55,B.Lopez o15.5 Pts+Rebs+Ast,Rotowire Sleeper,Milwaukee Bucks,San Antonio Spurs,1.0,0.6176470588235294,1,0.6,1,0.8,1,100,1.5,3.0,1.5,B.Lopez
58,D.Jones u14.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Oklahoma City Thunder,Cleveland Cavaliers,0.0,0.9615384615384616,1,1.0,1,1.0,1,-113,0.9,1.6964601769911505,0.7964601769911505,D.Jones
69,C.Paul o21.5 Pts+Rebs+Ast,Rotowire Prizepicks,San Antonio Spurs,Milwaukee Bucks,0.0,0.5277777777777778,1,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Paul
70,T.Haliburton u34.5 Pts+Rebs+Ast,TopShelfAction,Indiana Pacers,Chicago Bulls,1.0,0.6486486486486487,1,0.4,0,0.7,1,-105,0.9,1.7571428571428571,0.8571428571428571,T.Haliburton
74,S.Barnes o30.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,New York Knicks,0.0,0.7391304347826086,1,0.8,1,0.6,1,100,1.5,3.0,1.5,S.Barnes
84,C.Paul o21.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Milwaukee Bucks,0.0,0.5277777777777778,1,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Paul
104,J.Champagnie o13.5 Pts+Rebs+Ast,ThePropfessor__duplicate,San Antonio Spurs,Milwaukee Bucks,0.0,0.8055555555555556,1,0.6,1,0.6,1,-130,1.3,2.3,0.9999999999999998,J.Champagnie
109,N.Vucevic o33.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Indiana Pacers,0.0,0.5142857142857142,1,0.6,1,0.4,0,100,1.5,3.0,1.5,N.Vucevic
118,J.Hart o29.5 Pts+Rebs+Ast,Rotowire Sleeper,New York Knicks,Toronto Raptors,1.0,0.5277777777777778,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Hart
137,C.Braun o18.5 Pts+Rebs+Ast,Rotowire Sleeper,Denver Nuggets,Los Angeles Clippers,1.0,0.6764705882352942,1,0.6,1,0.5,0,100,1.5,3.0,1.5,C.Braun
