Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
A.Davis o41.5 Pts+Rebs+Ast,sandyplashkes,Los Angeles Lakers,Golden State Warriors,0.0,0.5714285714285714,1,0.4,0,0.5,0,-116.0,1.16,2.16,0.9999999999999998,A.Davis
B.James u2.5 Pts,allanlemdfs,Los Angeles Lakers,Golden State Warriors,0.0,1.0,1,1.0,1,1.0,1,-175.0,0.88,1.3828571428571428,0.5028571428571428,B.James
A.Davis o37.5 Pts+Rebs,RoyalsProps,Los Angeles Lakers,Golden State Warriors,0.0,0.6071428571428571,1,0.4,0,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,A.Davis
B.James u2.5 Pts,JoeDellera,Los Angeles Lakers,Golden State Warriors,0.0,1.0,1,1.0,1,1.0,1,-175.0,1.0,1.5714285714285714,0.5714285714285714,B.James
K.Irving o21.5 Pts,sandyplashkes,Dallas Mavericks,Minnesota Timberwolves,1.0,0.5769230769230769,1,0.2,0,0.5,0,-110.0,1.1,2.1,1.0,K.Irving
K.Irving o20.5 Pts,therocketplays,Dallas Mavericks,Minnesota Timberwolves,1.0,0.6538461538461539,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0,K.Irving
L.Doncic o3.5 3pt M,RoyalsProps,Dallas Mavericks,Minnesota Timberwolves,1.0,0.4761904761904761,0,0.4,0,0.5,0,-105.0,1.05,2.05,0.9999999999999998,L.Doncic
J.Brunson o24.5 Pts,sandyplashkes,New York Knicks,San Antonio Spurs,1.0,0.4137931034482758,0,0.4,0,0.3,0,-110.0,1.1,2.1,1.0,J.Brunson
J.Brunson o10.5 Rebs+Ast,Mjaybrxd,New York Knicks,San Antonio Spurs,1.0,0.4827586206896552,0,0.2,0,0.4,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Brunson
N.Jokic o50.5 Pts+Rebs+Ast,sandyplashkes,Denver Nuggets,Phoenix Suns,0.0,0.625,1,0.0,0,0.5,0,-112.0,1.12,2.12,1.0,N.Jokic
J.Murray u6.5 Ast,allanlemdfs,Denver Nuggets,Phoenix Suns,0.0,0.5714285714285714,1,0.8,1,0.5,0,-135.0,0.68,1.1837037037037037,0.5037037037037037,J.Murray
T.Jones o6.5 Ast,RoyalsProps_duplicate,Phoenix Suns,Denver Nuggets,1.0,0.4642857142857143,0,0.4,0,0.3,0,-120.0,1.2,2.2,1.0000000000000002,T.Jones
T.Jones o6.5 Ast,RoyalsProps_duplicate,San Antonio Spurs,New York Knicks,0.0,0.1818181818181818,0,0.2,0,0.2,0,-120.0,1.2,2.2,1.0000000000000002,T.Jones
J.Nurkic o1.5 Ast,PvB_Bets,Phoenix Suns,Denver Nuggets,1.0,0.4761904761904761,0,0.8,1,0.6,1,-121.0,1.0,1.826446280991736,0.8264462809917354,J.Nurkic
J.Embiid o39.5 Pts+Rebs+Ast,sandyplashkes,Philadelphia 76ers,Boston Celtics,0.0,0.375,0,0.6,1,0.375,0,-114.0,1.14,2.14,0.9999999999999998,J.Embiid
J.Embiid o38.5 Pts+Rebs+Ast,Mjaybrxd,Philadelphia 76ers,Boston Celtics,0.0,0.375,0,0.6,1,0.375,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Embiid
J.Champagnie o7.5 Pts,Rotowire Sleeper_duplicate,San Antonio Spurs,New York Knicks,0.0,0.7931034482758621,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,J.Champagnie
J.Champagnie o12.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,San Antonio Spurs,New York Knicks,0.0,0.896551724137931,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,J.Champagnie
A.Davis o38.5 Pts+Rebs,PlayerPropSavant,Los Angeles Lakers,Golden State Warriors,0.0,0.6071428571428571,1,0.4,0,0.5,0,-109.0,1.09,2.0900000000000003,1.0000000000000002,A.Davis
A.Davis o12.5 Rebs,kylemurray03,Los Angeles Lakers,Golden State Warriors,0.0,0.3928571428571428,0,0.6,1,0.3,0,104.0,1.0,2.04,1.04,A.Davis
D.Green u6.5 Rebs,kylemurray03,Golden State Warriors,Los Angeles Lakers,1.0,0.52,1,0.6,1,0.5,0,-120.0,1.2,2.2,1.0000000000000002,D.Green
A.Reaves o4.5 Ast,kylemurray03,Los Angeles Lakers,Golden State Warriors,0.0,0.625,1,0.8,1,0.5,0,-125.0,1.25,2.25,1.0,A.Reaves
J.Kuminga o14.5 Pts,Markus_Markets,Golden State Warriors,Los Angeles Lakers,1.0,0.5384615384615384,1,0.6,1,0.6,1,-125.0,1.0,1.8,0.8,J.Kuminga
C.Paul o16.5 Pts+Ast,PlayerPropSavant,San Antonio Spurs,New York Knicks,0.0,0.5517241379310345,1,0.4,0,0.5,0,-106.0,1.06,2.06,1.0,C.Paul
J.Champagnie o12.5 Pts+Rebs+Ast,CeeJPicks_duplicate,San Antonio Spurs,New York Knicks,0.0,0.896551724137931,1,0.8,1,0.9,1,-105.0,1.05,2.05,0.9999999999999998,J.Champagnie
O.Anunoby o6.5 Rebs+Ast,nbaplayerprops,New York Knicks,San Antonio Spurs,1.0,0.6551724137931034,1,0.8,1,0.6,1,-125.0,1.0,1.8,0.8,O.Anunoby
C.Paul o11.5 Rebs+Ast,nbaplayerprops,San Antonio Spurs,New York Knicks,0.0,0.6551724137931034,1,0.8,1,0.9,1,-109.0,0.5,0.9587155963302753,0.4587155963302752,C.Paul
J.Champagnie o12.5 Pts+Rebs+Ast,Markus_Markets_duplicate,San Antonio Spurs,New York Knicks,0.0,0.896551724137931,1,0.8,1,0.9,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,J.Champagnie
L.Doncic o7.5 Ast,kylemurray03,Dallas Mavericks,Minnesota Timberwolves,1.0,0.5238095238095238,1,0.6,1,0.5,0,-117.0,1.17,2.17,1.0,L.Doncic
D.DiVincenzo o5.5 Rebs+Ast,kylemurray03,Minnesota Timberwolves,Dallas Mavericks,0.0,0.6071428571428571,1,0.8,1,0.7,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,D.DiVincenzo
B.Beal o3.5 Ast,Markus_Markets,Phoenix Suns,Denver Nuggets,1.0,0.4444444444444444,0,0.4,0,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,B.Beal
A.Gordon o15.5 Pts+Ast,MJCLocks,Denver Nuggets,Phoenix Suns,0.0,0.5625,1,0.6,1,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,A.Gordon
J.Sochan o23.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,New York Knicks,0.0,0.625,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,J.Sochan
J.Champagnie o11.5 Pts+Rebs,Rotowire Sleeper_duplicate,San Antonio Spurs,New York Knicks,0.0,0.8620689655172413,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,J.Champagnie
J.Brown o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Philadelphia 76ers,1.0,0.7083333333333334,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Brown
J.Embiid u26.5 Pts,Rotowire Prizepicks,Philadelphia 76ers,Boston Celtics,0.0,0.625,1,0.4,0,0.625,1,100.0,1.5,3.0,1.5,J.Embiid
J.Champagnie o8.5 Pts,Rotowire Prizepicks_duplicate,San Antonio Spurs,New York Knicks,0.0,0.7586206896551724,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Champagnie
A.Edwards o24.5 Pts,Markus_Markets,Minnesota Timberwolves,Dallas Mavericks,0.0,0.5357142857142857,1,0.2,0,0.3,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,A.Edwards
K.Irving o25.5 Pts+Ast,Mjaybrxd,Dallas Mavericks,Minnesota Timberwolves,1.0,0.6538461538461539,1,0.4,0,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,K.Irving
K.Irving o20.5 Pts,JoeDellera,Dallas Mavericks,Minnesota Timberwolves,1.0,0.6538461538461539,1,0.4,0,0.6,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,K.Irving
