Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.Vassell o16.5 Pts,therocketplays,San Antonio Spurs,Chicago Bulls,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-110.0,1.1,2.1,1.0,D.Vassell
D.Vassell o15.5 Pts,Markus_Markets,San Antonio Spurs,Chicago Bulls,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,D.Vassell
J.Allen o14.5 Pts+Ast,ThePropfessor_,Cleveland Cavaliers,Denver Nuggets,1.0,0.6363636363636364,1,0.4,0,0.5,0,-129.0,1.29,2.29,1.0,J.Allen
M.Porter o23.5 Pts+Rebs+Ast,Markus_Markets,Denver Nuggets,Cleveland Cavaliers,0.0,0.8421052631578947,1,1.0,1,0.9,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,M.Porter
J.Jackson o1.5 Ast,GDAWG5000,Memphis Grizzlies,Sacramento Kings,1.0,0.3,0,0.4,0,0.4,0,150.0,0.5,1.25,0.75,J.Jackson
S.Barnes u21.5 Pts,RoyalsProps,Toronto Raptors,Oklahoma City Thunder,1.0,0.5454545454545454,1,0.2,0,0.5,0,-104.0,1.04,2.04,1.0,S.Barnes
T.Murphy u9.5 Rebs+Ast,allanlemdfs,New Orleans Pelicans,Phoenix Suns,1.0,0.7777777777777778,1,0.8,1,0.7777777777777778,1,-113.0,0.57,1.074424778761062,0.504424778761062,T.Murphy
D.Murray u35.5 Pts+Rebs+Ast,allanlemdfs,New Orleans Pelicans,Phoenix Suns,1.0,1.0,1,1.0,1,1.0,1,-121.0,1.21,2.21,1.0,D.Murray
S.Barnes o29.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Oklahoma City Thunder,1.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,S.Barnes
R.Barrett o29.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Oklahoma City Thunder,1.0,0.5263157894736842,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,R.Barrett
C.Braun o16.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Cleveland Cavaliers,0.0,0.8947368421052632,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,C.Braun
S.Aldama o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Memphis Grizzlies,Sacramento Kings,1.0,0.7727272727272727,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,S.Aldama
J.Murray o18.5 Pts,RoyalsProps,Denver Nuggets,Cleveland Cavaliers,0.0,0.375,0,0.4,0,0.3,0,-105.0,1.05,2.05,0.9999999999999998,J.Murray
C.Braun o12.5 Pts,Mjaybrxd,Denver Nuggets,Cleveland Cavaliers,0.0,0.7894736842105263,1,0.6,1,0.8,1,-120.0,0.5,0.9166666666666669,0.4166666666666667,C.Braun
N.Jokic o20.5 Rebs+Ast,Mjaybrxd,Denver Nuggets,Cleveland Cavaliers,0.0,0.6875,1,0.4,0,0.7,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,N.Jokic
K.Towns o24.5 Pts,Mjaybrxd,New York Knicks,Charlotte Hornets,1.0,0.45,0,0.4,0,0.5,0,-110.0,0.5,0.9545454545454546,0.4545454545454546,K.Towns
K.Towns o24.5 Pts,RoyalsProps,New York Knicks,Charlotte Hornets,1.0,0.45,0,0.4,0,0.5,0,-108.0,1.08,2.08,1.0,K.Towns
D.Mitchell o4.5 Rebs,Rotowire Prizepicks,Toronto Raptors,Oklahoma City Thunder,1.0,0.0454545454545454,0,0.0,0,0.1,0,100.0,1.5,3.0,1.5,D.Mitchell
M.Porter o15.5 Pts,JoeDellera,Denver Nuggets,Cleveland Cavaliers,0.0,0.7894736842105263,1,1.0,1,0.9,1,-125.0,1.0,1.8,0.8,M.Porter
M.Monk o25.5 Pts+Rebs+Ast,gneiffer07,Sacramento Kings,Memphis Grizzlies,0.0,0.3333333333333333,0,0.8,1,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,M.Monk
D.Bane o23.5 Pts+Rebs+Ast,gneiffer07,Memphis Grizzlies,Sacramento Kings,1.0,0.5333333333333333,1,0.4,0,0.5,0,-125.0,1.25,2.25,1.0,D.Bane
D.DeRozan o24.5 Pts+Ast,JoeDellera,Sacramento Kings,Memphis Grizzlies,0.0,0.7058823529411765,1,0.4,0,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,D.DeRozan
M.Monk o5.5 Ast,Theotherbabs,Sacramento Kings,Memphis Grizzlies,0.0,0.3333333333333333,0,0.8,1,0.4,0,125.0,1.0,2.25,1.25,M.Monk
J.Sochan o21.5 Pts+Rebs+Ast,gneiffer07,San Antonio Spurs,Chicago Bulls,1.0,0.75,1,0.6,1,0.75,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Sochan
I.Hartenstein o12.5 Pts,gneiffer07,Oklahoma City Thunder,Toronto Raptors,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,I.Hartenstein
Y.Missi o9.5 Pts,gneiffer07,New Orleans Pelicans,Phoenix Suns,1.0,0.4761904761904761,0,1.0,1,0.7,1,-135.0,1.35,2.35,1.0,Y.Missi
B.Podziemski o10.5 Rebs+Ast,JoeDellera,Golden State Warriors,Houston Rockets,1.0,0.3684210526315789,0,0.4,0,0.3,0,-103.0,1.0,1.970873786407767,0.970873786407767,B.Podziemski
C.Braun o16.5 Pts+Rebs,Rotowire Sleeper,Denver Nuggets,Cleveland Cavaliers,0.0,0.8947368421052632,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,C.Braun
I.Hartenstein o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Oklahoma City Thunder,Toronto Raptors,0.0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,100.0,1.5,3.0,1.5,I.Hartenstein
J.Poole o24.5 Pts+Ast,Rotowire Sleeper,Washington Wizards,Dallas Mavericks,1.0,0.5882352941176471,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Poole
D.Vassell o17.5 Pts,cawright95,San Antonio Spurs,Chicago Bulls,1.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,-125.0,1.25,2.25,1.0,D.Vassell
