Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
M.Christie o1.5 3pt M,CamIsMoney18,Los Angeles Lakers,Washington Wizards,0.0,0.3409090909090909,0,0.6,1,0.7,1,-154,1.0,1.6493506493506491,0.6493506493506493,M.Christie
M.Christie o2.5 3pt M,CamIsMoney18,Los Angeles Lakers,Washington Wizards,0.0,0.1363636363636363,0,0.4,0,0.3,0,200,0.5,1.5,1.0,M.Christie
M.Christie o3.5 3pt M,CamIsMoney18,Los Angeles Lakers,Washington Wizards,0.0,0.0227272727272727,0,0.0,0,0.0,0,550,0.25,1.625,1.375,M.Christie
K.Kuzma o27.5 Pts+Rebs+Ast,sandyplashkes,Washington Wizards,Los Angeles Lakers,1.0,0.3103448275862069,0,0.4,0,0.4,0,-120,1.2,2.2,1.0000000000000002,K.Kuzma
J.Valanciunas o24.5 Pts+Rebs+Ast,CamIsMoney18,Washington Wizards,Los Angeles Lakers,1.0,0.3478260869565217,0,0.0,0,0.1,0,-120,1.0,1.8333333333333333,0.8333333333333335,J.Valanciunas
K.Kuzma o6.5 Rebs,GDAWG5000,Washington Wizards,Los Angeles Lakers,1.0,0.3793103448275862,0,0.8,1,0.5,0,-130,0.65,1.15,0.4999999999999999,K.Kuzma
K.Kuzma o6.5 Rebs,JoeDellera,Washington Wizards,Los Angeles Lakers,1.0,0.3793103448275862,0,0.8,1,0.5,0,-130,1.0,1.7692307692307692,0.7692307692307692,K.Kuzma
D.Bane o17.5 Pts,JoeDellera,Memphis Grizzlies,Houston Rockets,1.0,0.5789473684210527,1,0.6,1,0.7,1,-104,1.0,1.9615384615384617,0.9615384615384616,D.Bane
Z.Edey o15.5 Pts+Rebs+Ast,CamIsMoney18,Memphis Grizzlies,Houston Rockets,1.0,0.6363636363636364,1,0.6,1,0.4,0,-114,1.0,1.8771929824561404,0.8771929824561404,Z.Edey
K.George o19.5 Pts+Rebs+Ast,gneiffer07_duplicate,Washington Wizards,Los Angeles Lakers,1.0,0.1707317073170731,0,0.0,0,0.1,0,-120,1.2,2.2,1.0000000000000002,K.George
K.George o19.5 Pts+Rebs+Ast,gneiffer07_duplicate,Utah Jazz,Minnesota Timberwolves,1.0,0.7714285714285715,1,0.8,1,0.8,1,-120,1.2,2.2,1.0000000000000002,K.George
C.Sexton o6.5 Rebs+Ast,gneiffer07,Utah Jazz,Minnesota Timberwolves,1.0,0.5116279069767442,1,0.8,1,0.7,1,-130,1.3,2.3,0.9999999999999998,C.Sexton
A.Edwards o3.5 3pt M,sandyplashkes,Minnesota Timberwolves,Utah Jazz,0.0,0.6382978723404256,1,0.0,0,0.4,0,-114,1.14,2.14,0.9999999999999998,A.Edwards
