Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
A.Horford o9.5 Pts,VegasRefund,-110,1.0,A.Horford,Boston Celtics,Indiana Pacers,1.0,1.9090909090909087,0.9090909090909092,0.3466666666666667,0,0.4,0,0.3,0,Y
A.Nesmith o9.5 Pts,charliedisturco,-124,0.4,A.Nesmith,Indiana Pacers,Boston Celtics,0.0,0.7225806451612904,0.3225806451612903,0.6046511627906976,1,0.4,0,0.5,0,Y
J.Tatum o29.5 Pts,charliedisturco,-110,0.45,J.Tatum,Boston Celtics,Indiana Pacers,1.0,0.8590909090909091,0.4090909090909091,0.3452380952380952,0,0.4,0,0.2,0,Y
J.Brown o24.5 Pts,GDAWG5000,-120,0.5,J.Brown,Boston Celtics,Indiana Pacers,1.0,0.9166666666666669,0.4166666666666667,0.4375,0,0.6,1,0.5,0,Y
J.Tatum o9.5 Rebs,charliedisturco,-144,0.35,J.Tatum,Boston Celtics,Indiana Pacers,1.0,0.5930555555555556,0.2430555555555555,0.3809523809523809,0,0.8,1,0.8,1,Y
J.Tatum o39.5 Pts+Rebs,the_degenerates,-115,1.0,J.Tatum,Boston Celtics,Indiana Pacers,1.0,1.869565217391304,0.8695652173913042,0.25,0,0.4,0,0.2,0,Y
J.Brown o30.5 Pts+Rebs,GreenDotDaily,-115,0.87,J.Brown,Boston Celtics,Indiana Pacers,1.0,1.6265217391304347,0.7565217391304347,0.4,0,0.6,1,0.5,0,Y
J.Brown o30.5 Pts+Rebs,JoeDellera,-115,0.87,J.Brown,Boston Celtics,Indiana Pacers,1.0,1.6265217391304347,0.7565217391304347,0.4,0,0.6,1,0.5,0,Y
J.Brown o27.5 Pts+Ast,kylemurray03,-117,1.0,J.Brown,Boston Celtics,Indiana Pacers,1.0,1.8547008547008548,0.8547008547008548,0.4375,0,0.6,1,0.4,0,Y
A.Nembhard o6.5 Rebs+Ast,VegasRefund,-125,1.14,A.Nembhard,Indiana Pacers,Boston Celtics,0.0,2.052,0.912,0.4814814814814814,0,0.6,1,0.6,1,Y
