,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,I.Hartenstein o23.5 Pts+Rebs+Ast,JoeDellera,Oklahoma City Thunder,Golden State Warriors,0.0,1.0,1,1.0,1,1.0,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,I.Hartenstein,Y,31.0
1,D.Sabonis o36.5 Pts+Rebs+Ast,gneiffer07,Sacramento Kings,Minnesota Timberwolves,0.0,0.6875,1,0.6,1,0.8,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,D.Sabonis,Y,44.0
2,J.Giddey o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Orlando Magic,0.0,0.7894736842105263,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,J.Giddey,N,20.0
3,N.Vucevic o29.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,Orlando Magic,0.0,0.8421052631578947,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,N.Vucevic,Y,34.0
4,D.Sabonis o37.5 Pts+Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Minnesota Timberwolves,0.0,0.625,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Sabonis,Y,44.0
5,E.Mobley o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,Atlanta Hawks,1.0,0.5294117647058824,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,E.Mobley,Y,39.0
6,K.Durant o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Phoenix Suns,Brooklyn Nets,1.0,0.9,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,K.Durant,Y,40.0
7,K.Durant o31.5 Pts+Rebs+Ast,Rotowire Prizepicks,Phoenix Suns,Brooklyn Nets,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,K.Durant,Y,40.0
8,A.Dosunmu u18.5 Pts+Rebs+Ast,allanlemdfs,Chicago Bulls,Orlando Magic,0.0,0.5789473684210527,1,0.8,1,0.6,1,-125.0,0.63,1.134,0.5040000000000001,A.Dosunmu,N,27.0
9,N.Vucevic o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,Orlando Magic,0.0,0.8421052631578947,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,N.Vucevic,Y,34.0
