,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,0,0,K.Leonard o4.5 Rebs,SBK5065,-125,0.63,1.134,6.9481,Los Angeles Clippers,K.Leonard,Washington Wizards,0,0.5039999999999999
1,1,1,K.Porzingis u3.5 Ast,SBK5065,-145,0.73,1.233448275862069,6.9481,Washington Wizards,K.Porzingis,Los Angeles Clippers,1,0.5034482758620691
2,2,2,D.Garland u10.5 Ast,SBK5065,-135,1.0,1.7407407407407407,0.0,Cleveland Cavaliers,D.Garland,Oklahoma City Thunder,1,0.7407407407407407
3,3,3,J.Allen o11.5 Rebs,PropBetGuy,-100,1.0,2.0,0.0,Cleveland Cavaliers,J.Allen,Oklahoma City Thunder,1,1.0
4,4,4,S.Dinwiddie o6.5 Ast,SBK5065,-135,0.68,1.1837037037037037,6.9481,Dallas Mavericks,S.Dinwiddie,Chicago Bulls,0,0.5037037037037037
5,5,5,S.Dinwiddie u20.5 Pts,SBK5065,-110,0.55,1.05,6.9481,Dallas Mavericks,S.Dinwiddie,Chicago Bulls,0,0.5
6,6,6,T.Hardaway o18.5 Pts,SBK5065,-112,0.56,1.06,6.9481,Dallas Mavericks,T.Hardaway,Chicago Bulls,0,0.5
7,7,7,J.Poole u22.5 Pts,SBK5065,-105,0.53,1.0347619047619048,0.0,Golden State Warriors,J.Poole,Boston Celtics,1,0.5047619047619047
8,8,8,J.Tatum o37.5 Pts+Rebs,PropBetGuy,-125,1.25,2.25,0.0,Boston Celtics,J.Tatum,Golden State Warriors,0,1.0
9,9,9,N.Jokic o19.5 Rebs+Ast,JoeDellera,-118,0.4,0.7389830508474576,0.0,Denver Nuggets,N.Jokic,Utah Jazz,1,0.3389830508474576
10,10,10,K.Olynyk u4.5 Ast,SBK5065,-127,0.64,1.1439370078740156,0.0,Utah Jazz,K.Olynyk,Denver Nuggets,0,0.5039370078740156
11,11,11,A.Simons o3.5 3pt M,JoeDellera,-130,0.4,0.7076923076923077,0.0,Portland Trail Blazers,A.Simons,Minnesota Timberwolves,1,0.3076923076923077
