,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,0,0,N.Marshall o24.5 Pts+Rebs+Ast,SBK5065,-105,0.95,1.8547619047619048,0,New Orleans Pelicans,N.Marshall,Dallas Mavericks,0,0.9047619047619049
1,1,1,N.Marshall o24.5 Pts+Rebs+Ast,JoeDellera,-120,0.83,1.5216666666666667,0,New Orleans Pelicans,N.Marshall,Dallas Mavericks,0,0.6916666666666668
2,2,2,N.Marshall o24.5 Pts+Rebs+Ast,PropBetGuy,-120,1.0,1.8333333333333333,0,New Orleans Pelicans,N.Marshall,Dallas Mavericks,0,0.8333333333333333
3,3,3,C.Wood o1.5 Blk,SBK5065,165,0.83,2.1995,0,Dallas Mavericks,C.Wood,New Orleans Pelicans,1,1.3695
4,4,4,C.Wood o1.5 Blk,JoeDellera,165,0.83,2.1995,0,Dallas Mavericks,C.Wood,New Orleans Pelicans,1,1.3695
5,5,5,T.Hardaway o15.5 Pts,SBK5065,-125,0.5,0.9,0,Dallas Mavericks,T.Hardaway,New Orleans Pelicans,1,0.4
6,6,6,J.Clarkson u31.5 Pts+Rebs+Ast,PropBetGuy,-118,1.0,1.847457627118644,0,Utah Jazz,J.Clarkson,Chicago Bulls,0,0.847457627118644
7,7,7,N.Vucevic o17.5 Pts,JoeDellera,-130,0.3,0.5307692307692308,0,Chicago Bulls,N.Vucevic,Utah Jazz,1,0.23076923076923078
8,8,8,J.Clarkson o2.5 3pt M,JoeDellera,-115,0.5,0.934782608695652,0,Utah Jazz,J.Clarkson,Chicago Bulls,0,0.434782608695652
9,9,9,N.Vucevic o17.5 Pts,SBK5065,-120,0.6,1.1,0,Chicago Bulls,N.Vucevic,Utah Jazz,1,0.5000000000000001
10,10,10,D.Sabonis Yes Triple-Double,JoeDellera,420,0.15,0.78,0,Sacramento Kings,D.Sabonis,Los Angeles Lakers,1,0.63
11,11,11,D.Sabonis o6.5 Ast,JoeDellera,-130,0.38,0.6723076923076923,0,Sacramento Kings,D.Sabonis,Los Angeles Lakers,1,0.29230769230769227
