,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,0,0,F.VanVleet u20.5 Pts,PropBomb,-120,1.2,2.2,0.0,Toronto Raptors,F.VanVleet,Philadelphia 76ers,0.0,1.0000000000000002
1,1,1,D.Melton o19.5 Pts+Rebs+Ast,SBK5065,-120,0.6,1.1,-7.1708,Philadelphia 76ers,D.Melton,Toronto Raptors,1.0,0.5000000000000001
2,2,2,D.Mitchell o28.5 Pts,JoeDellera,-125,0.5,0.9,2.9694,Cleveland Cavaliers,D.Mitchell,Utah Jazz,1.0,0.4
3,3,3,D.Mitchell o27.5 Pts,JoeDellera,-120,0.5,0.9166666666666669,2.9694,Cleveland Cavaliers,D.Mitchell,Utah Jazz,1.0,0.41666666666666685
4,4,4,M.Conley o9.5 Pts,SBK5065,-104,0.52,1.02,-7.1708,Utah Jazz,M.Conley,Cleveland Cavaliers,0.0,0.5
5,5,5,L.Markkanen o6.5 Rebs,SBK5065,-130,0.65,1.15,-7.1708,Utah Jazz,L.Markkanen,Cleveland Cavaliers,0.0,0.4999999999999999
6,6,6,T.Young u2.5 3pt M,JoeDellera,112,0.75,1.59,2.9694,Atlanta Hawks,T.Young,Orlando Magic,1.0,0.8400000000000001
7,7,7,D.Vassell o20.5 Pts,PropBomb,-110,1.1,2.1,0.0,San Antonio Spurs,D.Vassell,Houston Rockets,0.0,1.0
8,8,8,J.Smith o2.5 3pt M,JoeDellera,170,0.5,1.35,2.9694,Houston Rockets,J.Smith,San Antonio Spurs,1.0,0.8500000000000001
9,9,9,J.Smith o3.5 3pt M,JoeDellera,450,0.1,0.55,2.9694,Houston Rockets,J.Smith,San Antonio Spurs,1.0,0.45000000000000007
10,10,10,J.Smith o20.5 Pts+Rebs+Ast,JoeDellera,-125,0.5,0.9,2.9694,Houston Rockets,J.Smith,San Antonio Spurs,1.0,0.4
11,11,11,T.Jones o13.5 Pts,SBK5065,-110,0.55,1.05,-7.1708,San Antonio Spurs,T.Jones,Houston Rockets,0.0,0.5
12,12,12,C.McCollum o18.5 Pts,SBK5065,-120,0.6,1.1,-7.1708,New Orleans Pelicans,C.McCollum,Milwaukee Bucks,1.0,0.5000000000000001
13,13,13,C.Paul o10.5 Ast,PropBomb,-120,1.2,2.2,0.0,Phoenix Suns,C.Paul,Los Angeles Lakers,1.0,1.0000000000000002
14,14,15,T.Bryant u16.5 Pts,JoeDellera,-105,0.3,0.5857142857142856,2.9694,Los Angeles Lakers,T.Bryant,Phoenix Suns,0.0,0.28571428571428564
15,15,17,D.Sabonis o12.5 Rebs,JoeDellera,-130,1.0,1.7692307692307692,2.9694,Sacramento Kings,D.Sabonis,Charlotte Hornets,1.0,0.7692307692307692
16,16,18,D.Sabonis o14.5 Rebs,JoeDellera,175,0.15,0.4125,2.9694,Sacramento Kings,D.Sabonis,Charlotte Hornets,1.0,0.26249999999999996
17,17,19,K.Murray o1.5 3pt M,PropBetGuy,-143,1.0,1.6993006993006992,0.0,Sacramento Kings,K.Murray,Charlotte Hornets,1.0,0.6993006993006992
18,18,20,D.Fox o30.5 Pts+Ast,PropBetGuy,-120,1.2,2.2,0.0,Sacramento Kings,D.Fox,Charlotte Hornets,1.0,1.0000000000000002
19,19,21,D.Sabonis u20.5 Pts,SBK5065,-115,0.58,1.0843478260869563,0.0,Sacramento Kings,D.Sabonis,Charlotte Hornets,1.0,0.5043478260869564
