,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,0,0,K.Hayes o20.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,2.2,-13.85,Detroit Pistons,K.Hayes,Sacramento Kings,1,1.0000000000000002
1,1,1,O.Okongwu o12.5 Pts,PropBomb,-125,1.25,2.25,13.808700000000002,Atlanta Hawks,O.Okongwu,Charlotte Hornets,0,1.0
2,2,2,N.Richards o7.5 Pts,PropBomb,-120,1.2,2.2,13.808700000000002,Charlotte Hornets,N.Richards,Atlanta Hawks,1,1.0000000000000002
3,3,3,D.Hunter o17.5 Pts,SBK5065,-106,0.53,1.03,7.367800000000001,Atlanta Hawks,D.Hunter,Charlotte Hornets,0,0.5
4,4,4,M.Plumlee o19.5 Pts+Rebs,JoeMetz,-115,1.15,2.1499999999999995,-23.110000000000003,Charlotte Hornets,M.Plumlee,Atlanta Hawks,1,0.9999999999999996
5,5,5,K.Durant o27.5 Pts,PropBomb,-105,1.05,2.05,0.0,Brooklyn Nets,K.Durant,Toronto Raptors,0,0.9999999999999998
6,6,6,K.Durant u27.5 Pts,JoeDellera,-100,0.35,0.7,0.0,Brooklyn Nets,K.Durant,Toronto Raptors,0,0.35
7,7,7,N.Claxton o10.5 Pts,SBK5065,-112,0.56,1.06,7.367800000000001,Brooklyn Nets,N.Claxton,Toronto Raptors,0,0.5
8,8,8,P.Siakam u6.5 Ast,SBK5065,-130,0.65,1.15,7.367800000000001,Toronto Raptors,P.Siakam,Brooklyn Nets,1,0.4999999999999999
9,9,9,J.Poole u3.5 3pt M,PropBomb,-120,1.2,2.2,13.808700000000002,Golden State Warriors,J.Poole,Philadelphia 76ers,0,1.0000000000000002
10,10,10,T.Haliburton o26.5 Pts+Ast,JoeDellera,-123,1.0,1.8130081300813008,1.8879000000000008,Indiana Pacers,T.Haliburton,Cleveland Cavaliers,0,0.8130081300813008
11,11,11,L.Stevens o7.5 Pts,SBK5065,-115,0.58,1.0843478260869563,7.367800000000001,Cleveland Cavaliers,L.Stevens,Indiana Pacers,1,0.5043478260869564
12,12,12,L.Stevens o13.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,7.367800000000001,Cleveland Cavaliers,L.Stevens,Indiana Pacers,1,0.5043478260869564
13,13,13,M.Turner o14.5 Pts,SBK5065,-106,0.53,1.03,7.367800000000001,Indiana Pacers,M.Turner,Cleveland Cavaliers,0,0.5
14,14,14,T.Haliburton o8.5 Ast,SBK5065,-130,0.65,1.15,7.367800000000001,Indiana Pacers,T.Haliburton,Cleveland Cavaliers,0,0.4999999999999999
15,15,15,J.Allen o25.5 Pts+Rebs,PropBetGuy,-115,1.15,2.1499999999999995,0.0,Cleveland Cavaliers,J.Allen,Indiana Pacers,1,0.9999999999999996
16,16,16,M.Fultz u13.5 Pts,SBK5065,-122,0.61,1.11,7.367800000000001,Orlando Magic,M.Fultz,Boston Celtics,0,0.5000000000000001
17,17,17,S.Gilgeous-Alexander o29.5 Pts,PropBomb,-145,1.45,2.45,0.0,Oklahoma City Thunder,S.Gilgeous-Alexander,Minnesota Timberwolves,1,1.0000000000000002
18,18,18,J.Randle Yes120 Double-Double,PropBetGuy,120,1.0,2.2,0.0,New York Knicks,J.Randle,Chicago Bulls,0,1.2000000000000002
19,19,19,T.Hardaway o14.5 Pts,SBK5065,-122,0.61,1.11,7.367800000000001,Dallas Mavericks,T.Hardaway,Portland Trail Blazers,1,0.5000000000000001
20,20,20,A.Davis u12.5 Rebs,JoeDellera,-130,0.5,0.8846153846153846,1.8879000000000008,Los Angeles Lakers,A.Davis,Denver Nuggets,1,0.3846153846153846
21,21,21,N.Jokic o25.5 Pts,SBK5065,-114,0.57,1.0699999999999998,0.0,Denver Nuggets,N.Jokic,Los Angeles Lakers,0,0.4999999999999999
22,22,22,R.Westbrook o26.5 Pts+Rebs+Ast,PropBetGuy,-110,1.1,2.1,0.0,Los Angeles Lakers,R.Westbrook,Denver Nuggets,1,1.0
23,23,23,D.Fox o4.5 Ast,PropBomb,-115,1.15,2.1499999999999995,13.808700000000002,Sacramento Kings,D.Fox,Detroit Pistons,0,0.9999999999999996
24,24,24,D.Fox o19.5 Pts,PropBomb,-250,7.33,10.262,13.808700000000002,Sacramento Kings,D.Fox,Detroit Pistons,0,2.9320000000000004
25,25,25,D.Sabonis o5.5 Ast,ChicagoFlow,-122,0.5,0.9098360655737704,0.0,Sacramento Kings,D.Sabonis,Detroit Pistons,0,0.4098360655737704
26,26,26,D.Sabonis o9.5 Rebs,ChicagoFlow,-127,0.15,0.2681102362204724,0.0,Sacramento Kings,D.Sabonis,Detroit Pistons,0,0.11811023622047243
