,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Jaquez u22.5 Pts+Rebs+Ast,TopShelfAction,Miami Heat,Utah Jazz,0.0,0.8709677419354839,1,0.6,1,0.7,1,-104,0.7,1.373076923076923,0.6730769230769231,J.Jaquez,N,34.0
1,A.Sengun u37.5 Pts+Rebs+Ast,sandyplashkes,Houston Rockets,Memphis Grizzlies,0.0,0.5833333333333334,1,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,A.Sengun,N,51.0
2,A.Sengun u37.5 Pts+Rebs+Ast,LinesAtLunch,Houston Rockets,Memphis Grizzlies,0.0,0.5833333333333334,1,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,A.Sengun,N,51.0
3,B.Bogdanovic u18.5 Pts+Rebs+Ast,gneiffer07,Atlanta Hawks,Phoenix Suns,0.0,0.6875,1,1.0,1,0.8,1,-105,1.05,2.05,0.9999999999999998,B.Bogdanovic,N,22.0
4,D.Wade o11.5 Pts+Rebs+Ast,Rotowire Sleeper,Cleveland Cavaliers,Toronto Raptors,1.0,0.5555555555555556,1,1.0,1,0.8,1,100,1.5,3.0,1.5,D.Wade,Y,12.0
5,D.Ayton o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Dallas Mavericks,0.0,0.6296296296296297,1,0.4,0,0.6,1,100,1.5,3.0,1.5,D.Ayton,N,13.0
6,S.Barnes o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.7083333333333334,1,0.6,1,0.6,1,100,1.5,3.0,1.5,S.Barnes,Y,42.0
7,J.Randle o29.5 Pts+Rebs+Ast,TopShelfAction,Minnesota Timberwolves,Orlando Magic,0.0,0.5277777777777778,1,0.4,0,0.5,0,115,0.5,1.075,0.575,J.Randle,Y,35.0
8,C.LeVert u21.5 Pts+Rebs+Ast,TopShelfAction,Cleveland Cavaliers,Toronto Raptors,1.0,0.7,1,0.8,1,0.8,1,-110,0.7,1.3363636363636364,0.6363636363636365,C.LeVert,N,26.0
9,D.Green u23.5 Pts+Rebs+Ast,TopShelfAction,Golden State Warriors,Detroit Pistons,0.0,0.5625,1,0.6,1,0.6,1,-135,0.8,1.3925925925925926,0.5925925925925926,D.Green,Y,16.0
10,S.Henderson o16.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Dallas Mavericks,0.0,0.6551724137931034,1,0.6,1,0.7,1,100,1.5,3.0,1.5,S.Henderson,Y,26.0
